loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1303;python3.9;lookup_maybe_method;4383;unicodeobject.c:2306-2316,object.h:408-409,object.h:422-422,object.h:430-430,typeobject.c:1478-1490,typeobject.c:1498-1498,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309;Single;0.2;0.04;;;;;;;;
1131;python3.9;_PyObject_LookupSpecial;4277;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,classobject.c:105-114,_functoolsmodule.c:1259-1259,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:1463-1472,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,pycore_object.h:39-39,pycore_object.h:46-51;Single;0.2;0.04;;;;;;;;
1087;python3.9;_PyObject_MakeTpCall;4264;pycore_pystate.h:55-55,tupleobject.c:88-88,tupleobject.c:92-93,tupleobject.c:424-428,object.c:2205-2205,object.c:2209-2209,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:162-162,call.c:171-172,call.c:175-177,call.c:189-191,call.c:196-196,call.c:201-201,call.c:918-918,call.c:922-926,object.h:408-408,object.h:422-422,object.h:430-430,object.h:628-628,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:988-988,typeobject.c:991-994,typeobject.c:1002-1002,typeobject.c:1005-1005,typeobject.c:1009-1009,typeobject.c:1016-1018,typeobject.c:1023-1023,typeobject.c:1027-1029,typeobject.c:1425-1426,typeobject.c:1431-1433,typeobject.c:3862-3863,typeobject.c:3876-3876,pycore_object.h:39-39,pycore_object.h:46-51,dictobject.c:1340-1340,dictobject.c:1346-1347;Outermost;0.2;0.04;;;;;;;;
839;python3.9;_PyDict_GetItemIdWithError;4134;dictobject.c:344-346,dictobject.c:893-906;Innermost;0.18;0.04;;;;;;;;
1086;python3.9;frame_dealloc;4263;object.c:2205-2210,object.h:422-422,frameobject.c:584-585;Single;0.18;0.04;;;;;;;;
1143;python3.9;tupledealloc;4283;tupleobject.c:236-237,object.c:2205-2205,object.c:2209-2210,object.h:422-422,object.h:496-496;Outermost;0.18;0.04;;;;;;;;
897;python3.9;collect;4171;gcmodule.c:641-644,object.h:128-128,typeobject.c:3764-3764,pycore_object.h:74-80,pycore_object.h:112-114,dictobject.c:989-989,dictobject.c:993-999,dictobject.c:1006-1006;Outermost;0.15;0.03;;;;;;;;
905;python3.9;deduce_unreachable;4172;gcmodule.c:87-87,gcmodule.c:93-93,gcmodule.c:564-565,gcmodule.c:574-587,gcmodule.c:599-603,gcmodule.c:609-614;Single;0.13;0.03;;;;;;;;
824;python3.9;PyTuple_New;4123;pycore_pystate.h:55-55,tupleobject.c:88-93,tupleobject.c:115-118,tupleobject.c:126-126,pycore_object.h:39-39,pycore_object.h:46-51;Single;0.13;0.03;;;;;;;;
798;python3.9;lookdict_unicode_nodummy;4115;eq.h:17-21,dictobject.c:344-344,dictobject.c:350-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:890-890,dictobject.c:893-893,dictobject.c:905-906;InBetween;0.11;0.02;;;;;;;;
790;python3.9;PyDict_SetDefault;4107;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;Innermost;0.11;0.02;;;;;;;;
899;python3.9;collect;4171;object.h:128-128,typeobject.c:3764-3764,dictobject.c:999-999,dictobject.c:1006-1010,pycore_object.h:112-114;Innermost;0.09;0.02;;;;;;;;
1262;python3.9;PyUnicode_FromFormatV;4352;unicodeobject.c:1702-1702,unicodeobject.c:2698-2698,unicodeobject.c:2701-2703,unicodeobject.c:2709-2715,unicodeobject.c:2719-2722,unicodeobject.c:2725-2727,unicodeobject.c:2740-2741,unicodeobject.c:2744-2746,unicodeobject.c:2750-2750,unicodeobject.c:2954-2954,unicodeobject.c:3052-3052,unicodeobject.c:3070-3070,unicodeobject.c:5182-5182,unicodeobject.c:14082-14092,unicodeobject.c:14095-14095,unicodeobject.c:14100-14100,object.c:2205-2205,object.c:2209-2209,object.h:408-408,object.h:422-422;Outermost;0.09;0.02;;;;;;;;
907;python3.9;deduce_unreachable;4172;gcmodule.c:466-469;Single;0.09;0.02;;;;;;;;
2404;python3.9;slot_tp_getattr_hook;4862;unicodeobject.c:2305-2316,object.c:1280-1280,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,typeobject.c:6790-6790,typeobject.c:6802-6803,typeobject.c:6809-6818;Single;0.09;0.02;;;;;;;;
2052;python3.9;vectorcall_method;4747;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,abstract.h:62-62,abstract.h:73-74,abstract.h:114-118,string3.h:52-52,pycore_pyerrors.h:14-14,call.c:38-39,call.c:53-57,call.c:359-374,call.c:380-388,call.c:394-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:1478-1482,typeobject.c:1489-1490,typeobject.c:1519-1520,typeobject.c:1557-1557,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,pycore_object.h:105-105;Single;0.09;0.02;;;;;;;;
1160;python3.9;method_get;4297;pycore_pystate.h:55-55,gcmodule.c:1442-1442,gcmodule.c:2285-2287,objimpl.h:69-69,descrobject.c:154-154,object.c:1824-1824,methodobject.c:107-113,object.h:133-133,object.h:138-138,object.h:408-409,pycore_object.h:46-51;Outermost;0.09;0.02;;;;;;;;
1070;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:5084-5085,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.07;0.01;;;;;;;;
1066;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:5084-5085,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.07;0.01;;;;;;;;
893;python3.9;collect;4171;gcmodule.c:313-314;Innermost;0.07;0.01;;;;;;;;
1144;python3.9;tupledealloc;4283;tupleobject.c:236-237,object.h:422-422,object.h:496-496;Innermost;0.07;0.01;;;;;;;;
1003;python3.9;dict_dealloc;4223;object.c:2205-2210,object.h:422-422,object.h:496-496,dictobject.c:596-598;Single;0.07;0.01;;;;;;;;
921;python3.9;dict_traverse;4178;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114,dictobject.c:3133-3136;Innermost;0.07;0.01;;;;;;;;
852;python3.9;list_dealloc;4147;object.c:2205-2209,object.h:422-422,object.h:496-496,listobject.c:342-345;Single;0.07;0.01;;;;;;;;
2051;python3.9;slot_mp_subscript;4746;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,abstract.h:74-74,abstract.h:103-103,abstract.h:114-118,string3.h:52-52,pycore_pyerrors.h:14-14,call.c:38-39,call.c:53-57,call.c:359-367,call.c:380-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:1478-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,typeobject.c:6495-6495,pycore_object.h:105-105;Single;0.07;0.01;;;;;;;;
1327;python3.9;tupleitem;4394;tupleobject.c:406-411;Single;0.07;0.01;;;;;;;;
934;python3.9;visit_reachable;4183;gcmodule.c:93-93,gcmodule.c:99-100,gcmodule.c:241-249,gcmodule.c:483-483,gcmodule.c:490-490,gcmodule.c:497-497,gcmodule.c:506-518,gcmodule.c:534-534,pycore_object.h:114-114;Single;0.07;0.01;;;;;;;;
836;python3.9;insertdict;4133;dictobject.c:377-382,dictobject.c:1040-1040,dictobject.c:1074-1105,dictobject.c:1132-1132;Single;0.07;0.01;;;;;;;;
900;python3.9;collect;4171;gcmodule.c:641-644;Innermost;0.04;0.01;;;;;;;;
1105;python3.9;vgetargs1_impl;4268;getargs.c:282-283,getargs.c:314-317;Innermost;0.04;0.01;;;;;;;;
2398;python3.9;_PyModule_ClearDict;4851;moduleobject.c:580-584,moduleobject.c:591-591,object.h:628-628;Single;0.04;0.01;;;;;;;;
1496;python3.9;method_vectorcall_VARARGS;4501;pycore_pystate.h:55-55,tupleobject.c:88-88,tupleobject.c:92-93,tupleobject.c:424-428,descrobject.c:290-290,descrobject.c:293-293,descrobject.c:311-311,descrobject.c:315-315,descrobject.c:318-319,object.c:2205-2205,object.c:2209-2209,object.h:408-408,object.h:422-422,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,pycore_object.h:39-39,pycore_object.h:46-51;InBetween;0.04;0.01;;;;;;;;
1330;python3.9;dict_subscript;4396;dictobject.c:2143-2143;Single;0.04;0.01;;;;;;;;
1241;python3.9;tuplecontains;4345;pycore_pystate.h:55-55,tupleobject.c:397-398,object.c:663-668,object.c:672-674,object.c:678-680,object.c:714-714,object.c:725-725,object.c:738-738,object.c:746-749,object.h:128-128,object.h:408-408,object.h:422-422,object.h:628-628,longobject.c:3060-3066,longobject.c:3079-3079,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:1425-1426,typeobject.c:1431-1432;Outermost;0.04;0.01;;;;;;;;
1050;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:1259-1259,ceval.c:1625-1626,ceval.c:2242-2242,ceval.c:3734-3734,ceval.c:3743-3745,ceval.c:3820-3820,ceval.c:3826-3826,ceval.c:3846-3847,ceval.c:3850-3850,object.c:2205-2205,object.c:2209-2209,call.c:38-39,pycore_ceval.h:94-94;Outermost;0.04;0.01;;;;;;;;
1002;python3.9;dict_dealloc;4223;object.c:2205-2209,object.h:422-422,object.h:496-496,dictobject.c:2017-2018;Single;0.04;0.01;;;;;;;;
807;python3.9;dictresize;4117;dictobject.c:341-341,dictobject.c:344-344,dictobject.c:348-348,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:374-374,dictobject.c:377-379,dictobject.c:382-382,dictobject.c:385-385,dictobject.c:393-393,dictobject.c:1176-1181;InBetween;0.04;0.01;;;;;;;;
1639;python3.9;object_isinstance;4582;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,object.c:908-908,object.c:916-927,object.c:942-948,object.c:956-958,abstract.c:2463-2470,abstract.c:2488-2488,object.h:422-422,object.h:628-628;Single;0.04;0.01;;;;;;;;
1302;python3.9;slot_tp_init;4382;unicodeobject.c:2306-2316,string3.h:52-52,call.c:471-477,call.c:484-495,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:1478-1482,typeobject.c:1489-1490,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,typeobject.c:6966-6966,typeobject.c:6974-6979,typeobject.c:6988-6988;Single;0.04;0.01;;;;;;;;
1173;python3.9;_PyFunction_Vectorcall;4302;call.c:380-383,call.c:388-388,call.c:396-396,call.c:404-404;Outermost;0.04;0.01;;;;;;;;
1029;python3.9;intern_string_constants;4240;unicodeobject.c:15701-15701,unicodeobject.c:15708-15708,unicodeobject.c:15712-15712,codeobject.c:30-30,codeobject.c:33-36,codeobject.c:63-66,codeobject.c:81-82,codeobject.c:86-89,codeobject.c:92-93,codeobject.c:97-99,codeobject.c:104-106,object.h:128-128,object.h:422-422,object.h:430-430;InBetween;0.04;0.01;;;;;;;;
936;python3.9;PyLong_FromLong;4185;objimpl.h:69-69,object.c:1824-1824,obmalloc.c:572-572,obmalloc.c:1646-1647,object.h:133-143,object.h:408-409,longobject.c:330-330,longobject.c:369-369;Single;0.04;0.01;;;;;;;;
874;python3.9;lookdict;4168;object.c:745-749,object.h:408-408,object.h:422-422,object.h:430-430,dictobject.c:344-344,dictobject.c:350-350,dictobject.c:781-785,dictobject.c:789-789,dictobject.c:805-805;Outermost;0.04;0.01;;;;;;;;
1074;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:5084-5085,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.02;0;;;;;;;;
1072;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:5084-5085,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.02;0;;;;;;;;
1067;python3.9;_PyEval_EvalFrameDefault;4246;ceval.c:5084-5085,object.h:422-422;Innermost;0.02;0;;;;;;;;
894;python3.9;collect;4171;gcmodule.c:694-697;Innermost;0.02;0;;;;;;;;
2475;python3.9;sre_ucs1_match;4888;sre_lib.h:806-813;Single;0.02;0;;;;;;;;
1126;python3.9;update_one_slot;4274;dictobject.c:344-346,dictobject.c:893-906;Innermost;0.02;0;;;;;;;;
823;python3.9;PyType_Ready;4122;object.h:422-422,typeobject.c:7352-7372,typeobject.c:7840-7862;Single;0.02;0;;;;;;;;
1869;python3.9;term_raw;4664;pegen.c:737-738;Innermost;0.02;0;;;;;;;;
1261;python3.9;PyUnicode_FromFormatV;4352;unicodeobject.c:3083-3083,unicodeobject.c:3090-3092;Innermost;0.02;0;;;;;;;;
1042;python3.9;_PyEval_EvalCode;4245;ceval.c:4227-4229;Single;0.02;0;;;;;;;;
926;python3.9;dict_traverse;4178;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,dictobject.c:3136-3136,dictobject.c:3142-3143,pycore_object.h:112-114;Single;0.02;0;;;;;;;;
1332;python3.9;dict_subscript;4396;object.c:745-749,object.h:408-408,object.h:422-422,object.h:430-430,dictobject.c:341-346,dictobject.c:789-800,dictobject.c:809-810,dictobject.c:821-822;Innermost;0.02;0;;;;;;;;
1118;python3.9;lookdict_unicode;4273;eq.h:23-24;Innermost;0.02;0;;;;;;;;
1032;python3.9;intern_string_constants;4240;codeobject.c:35-36;Innermost;0.02;0;;;;;;;;
883;python3.9;collect;4171;gcmodule.c:234-234,gcmodule.c:273-284,gcmodule.c:961-969,object.h:408-408,object.h:422-422,object.h:430-430;Innermost;0.02;0;;;;;;;;
877;python3.9;lookdict;4168;dictobject.c:346-346,dictobject.c:789-789,dictobject.c:793-796,dictobject.c:800-800;InBetween;0.02;0;;;;;;;;
792;python3.9;PyDict_SetDefault;4107;eq.h:23-24;Innermost;0.02;0;;;;;;;;
2456;python3.9;_sre_SRE_Pattern_match;4887;pycore_pystate.h:55-55,objimpl.h:69-69,object.c:177-179,object.c:1824-1824,obmalloc.c:99-99,obmalloc.c:127-127,obmalloc.c:572-572,obmalloc.c:595-595,obmalloc.c:605-605,obmalloc.c:627-629,obmalloc.c:683-685,obmalloc.c:1420-1422,obmalloc.c:1434-1439,obmalloc.c:1445-1447,obmalloc.c:1604-1604,obmalloc.c:1608-1609,obmalloc.c:1612-1612,obmalloc.c:1617-1618,obmalloc.c:1621-1621,obmalloc.c:1630-1630,obmalloc.c:1641-1641,obmalloc.c:1646-1647,obmalloc.c:1679-1680,obmalloc.c:1683-1686,obmalloc.c:1692-1695,obmalloc.c:1700-1703,obmalloc.c:1708-1708,obmalloc.c:1715-1719,obmalloc.c:1738-1738,obmalloc.c:1749-1749,obmalloc.c:1756-1756,obmalloc.c:1762-1762,obmalloc.c:1768-1769,obmalloc.c:1772-1777,obmalloc.c:1780-1780,obmalloc.c:1786-1793,obmalloc.c:1807-1808,obmalloc.c:1811-1811,obmalloc.c:1825-1825,obmalloc.c:1828-1828,obmalloc.c:1833-1835,obmalloc.c:1838-1842,obmalloc.c:1865-1865,obmalloc.c:1878-1883,obmalloc.c:1897-1897,obmalloc.c:1916-1916,obmalloc.c:1923-1923,_sre.c.h:257-257,object.h:133-133,object.h:138-138,object.h:143-143,object.h:408-408,object.h:422-422,object.h:496-496,object.h:628-628,_sre.c:198-202,_sre.c:365-371,_sre.c:375-375,_sre.c:380-380,_sre.c:384-384,_sre.c:405-406,_sre.c:411-415,_sre.c:418-418,_sre.c:423-423,_sre.c:430-432,_sre.c:435-437,_sre.c:440-442,_sre.c:445-448,_sre.c:451-452,_sre.c:470-471,_sre.c:475-475,_sre.c:563-568,_sre.c:604-604,_sre.c:608-608,_sre.c:611-611,_sre.c:2330-2330,_sre.c:2334-2334,_sre.c:2340-2346,_sre.c:2350-2350,_sre.c:2353-2363,_sre.c:2366-2366,_sre.c:2370-2370,_sre.c:2373-2373;InBetween;0.02;0;;;;;;;;
2396;python3.9;_PyTuple_ClearFreeList;4850;pycore_pystate.h:55-55,tupleobject.c:968-970,gcmodule.c:256-262,gcmodule.c:2350-2357,obmalloc.c:709-709,obmalloc.c:1420-1422,obmalloc.c:1679-1686,obmalloc.c:1692-1708,obmalloc.c:1715-1719,obmalloc.c:1738-1738,obmalloc.c:1749-1749,obmalloc.c:1756-1756,obmalloc.c:1762-1762,obmalloc.c:1768-1780,obmalloc.c:1786-1793,obmalloc.c:1807-1811,obmalloc.c:1825-1842,obmalloc.c:1865-1865,obmalloc.c:1878-1883,obmalloc.c:1891-1891,obmalloc.c:1897-1897;Innermost;0.02;0;;;;;;;;
1437;python3.9;builtin_all;4464;genobject.c:143-146,genobject.c:157-157,genobject.c:179-179,genobject.c:197-208,genobject.c:216-218,genobject.c:224-228,pycore_pystate.h:55-55,bltinmodule.c:339-343,object.c:1396-1414,object.h:408-408,object.h:422-422,object.h:487-487,bytesobject.c:1356-1356,longobject.c:4513-4513,pycore_ceval.h:40-40;Single;0.02;0;;;;;;;;
1331;python3.9;dict_subscript;4396;object.c:775-779,dictobject.c:2140-2141,dictobject.c:2165-2165;Innermost;0.02;0;;;;;;;;
866;python3.9;_PyDict_GetItemId;4157;dictobject.c:344-346,dictobject.c:893-906;Innermost;0.02;0;;;;;;;;
857;python3.9;type_mro_modified;4151;typeobject.c:1432-1433;Innermost;0.02;0;;;;;;;;
774;python3.9;unicode_decode_utf8;4102;codecs.h:29-32,codecs.h:134-137,codecs.h:178-178,codecs.h:181-181,codecs.h:184-187,codecs.h:191-194,codecs.h:198-201,codecs.h:205-206,codecs.h:210-210,codecs.h:215-215,codecs.h:219-219,codecs.h:223-223,codecs.h:226-226,codecs.h:230-230,codecs.h:236-242,codecs.h:245-245,codecs.h:248-248,unicodeobject.c:5071-5077,unicodeobject.c:5080-5080,unicodeobject.c:5084-5084,unicodeobject.c:5087-5098,unicodeobject.c:5101-5102,unicodeobject.c:5110-5115,unicodeobject.c:5120-5126,unicodeobject.c:5129-5132,unicodeobject.c:5138-5140,unicodeobject.c:5146-5147,unicodeobject.c:5151-5151;InBetween;0.02;0;;;;;;;;
30;python3.9;_PyEval_EvalCode.cold;261;ceval.c:4252-4254,ceval.c:4268-4268;Single;0.02;0;;;;;;;;
1681;python3.9;parse_field;4607;unicode_format.h:569-573,unicode_format.h:576-576,unicode_format.h:589-589,unicode_format.h:596-598,unicode_format.h:604-610,unicode_format.h:617-619,unicode_format.h:629-630,unicode_format.h:638-638,unicode_format.h:647-647;Outermost;0.02;0;;;;;;;;
1305;python3.9;_PyStack_UnpackDict;4385;object.h:408-408,call.c:995-1000,dictobject.c:1789-1793,dictobject.c:1801-1803;Innermost;0.02;0;;;;;;;;
1120;python3.9;update_one_slot;4274;pycore_pystate.h:55-55,object.h:628-628,typeobject.c:3223-3223,typeobject.c:3226-3226,typeobject.c:3229-3231,dictobject.c:880-882,dictobject.c:885-888,dictobject.c:893-893,dictobject.c:902-902,dictobject.c:1439-1439,dictobject.c:1444-1445,dictobject.c:1448-1448;InBetween;0.02;0;;;;;;;;
1103;python3.9;vgetargs1_impl;4268;getargs.c:388-391,getargs.c:591-607;Single;0.02;0;;;;;;;;
1037;python3.9;_PyEval_EvalCode;4245;ceval.c:4150-4153,ceval.c:4156-4156,ceval.c:4165-4168,ceval.c:4174-4177,ceval.c:4180-4180,ceval.c:4186-4186,ceval.c:4201-4201,ceval.c:4207-4207,ceval.c:4214-4214,ceval.c:4341-4341,object.c:738-738,object.c:745-749,object.h:408-408,object.h:422-422,object.h:628-628,frameobject.c:917-917;Outermost;0.02;0;;;;;;;;
1021;python3.9;_PyUnicode_FromUCS1;4237;find_max_char.h:26-27,find_max_char.h:30-34,find_max_char.h:37-37,find_max_char.h:40-40;Outermost;0.02;0;;;;;;;;
989;python3.9;_PyDict_DelItem_KnownHash;4220;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;Innermost;0.02;0;;;;;;;;
945;python3.9;PyObject_SetAttr;4193;unicodeobject.c:15718-15719,unicodeobject.c:15726-15735,object.c:993-994,object.c:1025-1025,object.c:1361-1361,object.c:2205-2209,object.h:408-408,object.h:422-422;Innermost;0.02;0;;;;;;;;
881;python3.9;collect;4171;gcmodule.c:655-655,gcmodule.c:672-679;Single;0.02;0;;;;;;;;
869;python3.9;PyDict_GetItem;4158;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:890-906;Single;0.02;0;;;;;;;;
827;python3.9;PyDict_GetItemWithError;4126;dictobject.c:344-350,dictobject.c:935-951,dictobject.c:1480-1480;Innermost;0.02;0;;;;;;;;
3056;python3.9;find_frozen;5317;import.c:1342-1345;Single;0.02;0;;;;;;;;
3052;python3.9;free_keys_object;5298;object.c:2205-2210,object.h:422-422,object.h:496-496,dictobject.c:596-598;Single;0.02;0;;;;;;;;
2662;python3.9;subtype_dict;4984;typeobject.c:2157-2158,typeobject.c:2188-2188;Single;0.02;0;;;;;;;;
2250;python3.9;compiler_addop_load_const;4801;compile.c:810-813,compile.c:817-819,compile.c:822-825,compile.c:830-830,compile.c:834-837,compile.c:841-844,compile.c:1187-1187,compile.c:1326-1326,compile.c:1329-1329,compile.c:1375-1375,compile.c:1389-1390,string3.h:85-85,object.h:422-422,object.h:430-430,longobject.c:528-528,longobject.c:539-539,longobject.c:547-547,longobject.c:556-559,longobject.c:568-568,longobject.c:585-585;InBetween;0.02;0;;;;;;;;
1863;python3.9;term_raw;4664;pyarena.c:111-111,pyarena.c:114-114,pyarena.c:117-118,pyarena.c:122-123,pyarena.c:183-183,pyarena.c:190-191,pegen.c:493-497,pegen.c:728-729,pegen.c:735-737,pegen.c:740-740,pegen.c:745-748,pegen.c:794-795,pegen.c:800-801,pegen.c:804-804,parse.c:9972-9972,parse.c:9978-9978,parse.c:9989-9992,parse.c:9995-9995,parse.c:10000-10001,parse.c:10019-10019,parse.c:10113-10113,parse.c:10117-10118,parse.c:10122-10123,parse.c:10131-10132,parse.c:10139-10139,parse.c:10144-10145,parse.c:10152-10152,parse.c:10156-10157,parse.c:10161-10162,parse.c:10170-10171,parse.c:10178-10178,parse.c:10183-10184,parse.c:10191-10191,parse.c:10195-10196,parse.c:10200-10201,parse.c:10209-10210,parse.c:10217-10217,parse.c:10222-10222,parse.c:10228-10229,parse.c:10236-10236,parse.c:10240-10244;InBetween;0.02;0;;;;;;;;
1847;python3.9;PyObject_CallOneArg.lto_priv.7;4657;abstract.h:188-189,pycore_pyerrors.h:14-14,call.c:38-39,call.c:53-57,call.c:380-383,call.c:394-396;Single;0.02;0;;;;;;;;
1632;python3.9;PyNumber_Long;4578;abstract.c:1429-1429,abstract.c:1457-1457,abstract.c:1507-1507,object.h:422-422,object.h:430-430;Single;0.02;0;;;;;;;;
1342;python3.9;method_vectorcall;4402;classobject.c:90-90,abstract.h:116-116;Single;0.02;0;;;;;;;;
1283;python3.9;PyErr_ExceptionMatches;4363;errors.c:282-282,errors.c:301-302,object.h:628-630,typeobject.c:1417-1417,typeobject.c:1425-1426,typeobject.c:1431-1433;InBetween;0.02;0;;;;;;;;
1255;python3.9;PyUnicode_FromFormatV;4352;unicodeobject.c:2773-2777,unicodeobject.c:2781-2784,unicodeobject.c:2795-2802,unicodeobject.c:2807-2808,unicodeobject.c:2811-2811,unicodeobject.c:2816-2816,unicodeobject.c:2822-2833,unicodeobject.c:2837-2839,unicodeobject.c:2842-2845,unicodeobject.c:2848-2848,unicodeobject.c:2868-2876,unicodeobject.c:2879-2879,unicodeobject.c:2882-2883,unicodeobject.c:2886-2893,unicodeobject.c:2896-2896,unicodeobject.c:2901-2901,unicodeobject.c:2904-2905,unicodeobject.c:2908-2920,unicodeobject.c:2923-2923,unicodeobject.c:2932-2932,unicodeobject.c:2936-2938,unicodeobject.c:2946-2946,unicodeobject.c:3036-3036,unicodeobject.c:3045-3048,unicodeobject.c:3071-3073,unicodeobject.c:3080-3080,unicodeobject.c:3084-3084,unicodeobject.c:3088-3088,unicodeobject.c:3093-3096,unicodeobject.c:3109-3110,unicodeobject.c:14143-14144,unicodeobject.c:14148-14148,unicodeobject.c:14151-14152,unicodeobject.c:14155-14159,unicodeobject.c:14162-14162,unicodeobject.c:14165-14165,unicodeobject.c:14172-14172,unicodeobject.c:14177-14177,unicodeobject.c:14185-14185,unicodeobject.c:14195-14195,stdio2.h:34-34,string3.h:52-52;InBetween;0.02;0;;;;;;;;
1251;python3.9;PyErr_Format;4351;errors.c:55-61,errors.c:168-168,errors.c:1104-1104,object.c:2205-2209,object.h:422-422,object.h:430-430,object.h:496-496;Innermost;0.02;0;;;;;;;;
1246;python3.9;PyObject_RichCompare;4347;object.c:686-688,object.c:694-702,object.c:725-726,object.h:408-408,pycore_ceval.h:94-94;Single;0.02;0;;;;;;;;
