function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;flops;
18;ld-linux-x86-64.so.2;__tls_get_addr;;1.06;0.22;;;;;;;"0,0,0,0,100,0,0,0,0,0,0";__tls_get_addr;;
308154;libtorch_cpu.so;mkl_vml_kernel_sSqrt_Z0HAynn;;1.02;0.21;;;;;;;"0,0,0,99.999983292692,0,0,0,0,0,1.670730793197e-05,0";mkl_vml_kernel_sSqrt_Z0HAynn;;
126323;libtorch_cpu.so;c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const;;0.99;0.21;;;;;;;"0,0,0,0,0,0,0,0,0,100,0";_ZNK3c104impl13OperatorEntry6lookupENS_14DispatchKeySetE;;
5067;python3.12;gc_collect_main;floatobject.c:2008-2017,listobject.c:125-128,typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2131,typeobject.c:5307-5307,tupleobject.c:136-145,tupleobject.c:974-974,dictobject.c:1133-1142,dictobject.c:1148-1153,dictobject.c:1159-1163,pycore_gc.h:37-40,pycore_gc.h:59-68,pycore_gc.h:74-81,pycore_object.h:248-250,pycore_object.h:322-322,pycore_object.h:331-332,pycore_object.h:355-355,pycore_pyerrors.h:23-23,object.h:220-220,object.h:234-234,object.h:243-243,object.h:382-382,object.h:644-647,object.h:701-706,gcmodule.c:80-80,gcmodule.c:86-86,gcmodule.c:236-243,gcmodule.c:289-294,gcmodule.c:301-301,gcmodule.c:321-323,gcmodule.c:333-333,gcmodule.c:648-651,gcmodule.c:663-666,gcmodule.c:677-677,gcmodule.c:694-701,gcmodule.c:716-719,gcmodule.c:746-746,gcmodule.c:774-774,gcmodule.c:786-792,gcmodule.c:804-807,gcmodule.c:821-821,gcmodule.c:829-831,gcmodule.c:864-864,gcmodule.c:876-876,gcmodule.c:887-900,gcmodule.c:917-922,gcmodule.c:952-952,gcmodule.c:986-994,gcmodule.c:1012-1019,gcmodule.c:1027-1029,gcmodule.c:1037-1037,gcmodule.c:1056-1059,gcmodule.c:1184-1184,gcmodule.c:1197-1200,gcmodule.c:1206-1207,gcmodule.c:1214-1214,gcmodule.c:1224-1248,gcmodule.c:1256-1257,gcmodule.c:1277-1277,gcmodule.c:1284-1284,gcmodule.c:1302-1314,gcmodule.c:1328-1329,gcmodule.c:1342-1352,gcmodule.c:1360-1360,pycore_dict.h:134-135;0.99;0.2;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";gc_collect_main;;
271883;libtorch_cpu.so;void c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(at::vec::AVX2::Vectorized<float>, at::vec)#2}> >(long, char**, long const*, long, long);;0.92;0.19;;;;;;;"0,0,0,0,0,0,0,0,0,100,0";_ZN3c1012function_refIFvPPcPKlllEE11callback_fnIN2at6native4AVX216VectorizedLoop2dIZZZNS9_12_GLOBAL__N_115div_true_kernelERNS8_18TensorIteratorBaseEENKUlvE0_clEvENKUlvE0_clEvEUlffE_ZZZNSC_15div_true_kernelESE_ENKSF_clEvENKSG_clEvEUlNS8_3vec4AVX210VectorizedIfEESL_E0_EEEEvlS2_S4_ll;;
810;libc.so.6;timer_settime;;0.85;0.17;;;;;;;"0,0,0,0,100,0,0,0,0,0,0";timer_settime;;
4927;python3.12;PyObject_GC_Del;pycore_pystate.h:27-27,pycore_pystate.h:39-40,pycore_pystate.h:118-118,obmalloc.c:73-73,obmalloc.c:685-685,obmalloc.c:827-830,obmalloc.c:858-859,obmalloc.c:870-870,obmalloc.c:1017-1017,obmalloc.c:1028-1029,obmalloc.c:1124-1129,obmalloc.c:1604-1611,obmalloc.c:1617-1633,obmalloc.c:1640-1644,obmalloc.c:1663-1663,obmalloc.c:1674-1674,obmalloc.c:1681-1687,obmalloc.c:1693-1710,obmalloc.c:1716-1723,obmalloc.c:1737-1741,obmalloc.c:1755-1772,obmalloc.c:1795-1795,obmalloc.c:1808-1813,obmalloc.c:1827-1827,obmalloc.c:1846-1846,obmalloc.c:1854-1854,pycore_runtime.h:204-204,pycore_gc.h:30-30,pycore_object.h:150-150,pycore_object.h:341-342,gcmodule.c:2380-2383,gcmodule.c:2394-2398;0.63;0.13;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";PyObject_GC_Del;;
5069;python3.12;deduce_unreachable;pycore_pystate.h:82-82,pycore_pystate.h:118-118,pycore_gc.h:60-68,pycore_gc.h:74-74,object.h:243-243,gcmodule.c:86-86,gcmodule.c:92-92,gcmodule.c:107-107,gcmodule.c:237-237,gcmodule.c:289-292,gcmodule.c:424-424,gcmodule.c:430-433,gcmodule.c:488-491,gcmodule.c:586-587,gcmodule.c:596-602,gcmodule.c:621-621,gcmodule.c:631-641,gcmodule.c:1108-1108,gcmodule.c:1157-1157;0.56;0.12;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";deduce_unreachable;;
4850;python3.12;take_gil;pycore_pystate.h:19-19,pycore_pystate.h:59-59,pycore_runtime.h:204-204,ceval_gil.c:67-67,ceval_gil.c:76-76,ceval_gil.c:83-85,ceval_gil.c:356-356,ceval_gil.c:370-371,ceval_gil.c:378-378,ceval_gil.c:390-416,ceval_gil.c:432-432,ceval_gil.c:440-456,ceval_gil.c:470-470,ceval_gil.c:483-490,condvar.h:73-77,thread_pthread.h:149-153,thread_pthread.h:160-161,thread_pthread.h:316-319,pycore_interp.h:209-209;0.56;0.12;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";take_gil;;
4987;python3.12;tupledealloc;pycore_pystate.h:118-118,object.c:2434-2434,object.c:2454-2459,object.c:2469-2473,object.c:2479-2480,object.c:2521-2521,object.c:2527-2527,object.c:2537-2539,object.c:2552-2552,object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,tupleobject.c:185-188,tupleobject.c:202-214,tupleobject.c:1176-1188,pystate.c:72-72,pycore_gc.h:30-30,pycore_gc.h:63-68,pycore_gc.h:74-74,pycore_object.h:248-249,object.h:220-220,object.h:234-234,object.h:243-243,object.h:701-705,object.h:798-798,gcmodule.c:2241-2241;0.53;0.11;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";tupledealloc;;
5027;python3.12;PyObject_GetAttr;object.c:1033-1044,object.c:1059-1063,object.c:1521-1521,object.h:220-220;0.53;0.11;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";PyObject_GetAttr;;
4978;python3.12;PyType_IsSubtype;typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2139,object.h:234-234;0.51;0.1;;;;;;;"100,0,0,0,0,0,0,0,0,0,0";PyType_IsSubtype;;
