loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
9850;libtensorflow_framework.so.2;tensorflow::OpKernelContext::set_output(int, tensorflow::Tensor const&);8282;;Single;0.21;0.05;0.11;0.11;0.11;0;0;1;;
959;python3.9;lookdict_unicode;4314;eq.h:17-24,dictobject.c:344-346,dictobject.c:849-864;Innermost;0.21;0.05;0.1;0.1;0.1;0;0;1;;
2249;python3.9;slot_tp_hash;5038;pycore_pystate.h:55-55,pycore_pystate.h:82-82,abstract.h:74-74,abstract.h:114-118,abstract.h:185-185,pycore_pyerrors.h:14-14,object.h:408-408,object.h:422-422,object.h:430-430,object.h:628-628,call.c:38-39,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-388,call.c:393-393,call.c:396-396,longobject.c:629-641,longobject.c:650-654,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1532-1532,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6678-6678,typeobject.c:6689-6692,typeobject.c:6703-6703,typeobject.c:6715-6715;Outermost;0.2;0.05;0.1;0.1;0.1;0;0;1;;
865;python3.9;tuplehash;4273;tupleobject.c:366-373,object.c:767-769;Single;0.2;0.05;0.1;0.1;0.1;0;0;1;;
778;python3.9;collect;4214;gcmodule.c:313-314;Innermost;0.2;0.05;0.1;0.1;0.1;0;0;1;;
785;python3.9;deduce_unreachable;4215;gcmodule.c:108-108,gcmodule.c:413-413;Single;0.19;0.04;0.1;0.1;0.1;0;0;1;;
765;python3.9;collect;4214;tupleobject.c:179-189,gcmodule.c:626-629,pycore_object.h:74-79,pycore_object.h:112-113;Innermost;0.17;0.04;0.09;0.09;0.09;0;0;1;;
702;python3.9;PyDict_SetDefault;4153;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;Innermost;0.17;0.04;0.08;0.08;0.08;0;0;1;;
933;python3.9;frame_dealloc;4306;object.c:2205-2210,object.h:422-422,frameobject.c:584-585;Single;0.16;0.04;0.08;0.08;0.08;0;0;1;;
9847;libtensorflow_framework.so.2;tensorflow::OpKernelContext::forward_input_or_allocate_output(absl::lts_20230802::Span<int const>, int, tensorflow::TensorShape const&, tensorflow::Tensor**, int*);8256;;Single;0.13;0.03;0.07;0.07;0.07;0;0;1;;
980;python3.9;tupledealloc;4323;tupleobject.c:236-237,object.c:2205-2205,object.c:2209-2210,object.h:422-422,object.h:496-496;Outermost;0.13;0.03;0.06;0.06;0.06;0;0;1;;
4211;libtensorflow_framework.so.2;std::vector<tensorflow::DtypeAndPartialTensorShape, std::allocator<tensorflow::DtypeAndPartialTensorShape> >::operator=(std::vector<tensorflow::DtypeAndPartialTensorShape, std::allocator<tensorflow::DtypeAndPartialTensorShape> > const&);3507;;Single;0.12;0.03;0.06;0.06;0.06;0;0;1;;
706;python3.9;lookdict_unicode_nodummy;4161;eq.h:17-24,dictobject.c:344-344,dictobject.c:350-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:890-890,dictobject.c:893-893,dictobject.c:901-901,dictobject.c:905-906;Outermost;0.11;0.03;0.05;0.05;0.05;0;0;1;;
920;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.1;0.02;0.05;0.05;0.05;0;0;1;;
927;python3.9;type_getattro;4300;object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,typeobject.c:375-375,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:3251-3251,typeobject.c:3254-3255,typeobject.c:3260-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3356-3356,typeobject.c:3361-3365,typeobject.c:3370-3370,typeobject.c:3380-3380,typeobject.c:3383-3383,typeobject.c:3387-3387,typeobject.c:3390-3390,typeobject.c:3401-3403,typeobject.c:3410-3410,typeobject.c:3415-3415,typeobject.c:3418-3419,pycore_object.h:105-105;Outermost;0.1;0.02;0.05;0.05;0.05;0;0;1;;
6692;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ProcessOutputs(tensorflow::NodeItem const&, tensorflow::OpKernelContext*, tensorflow::Entry*, tensorflow::NodeExecStatsInterface*);5272;;Single;0.09;0.02;0.04;0.04;0.04;0;0;1;;
923;python3.9;PyFunction_NewWithQualName;4290;pycore_pystate.h:55-55,tupleobject.c:131-131,tupleobject.c:150-150,gcmodule.c:1396-1396,gcmodule.c:1440-1443,gcmodule.c:2278-2280,gcmodule.c:2283-2287,objimpl.h:69-69,object.c:1824-1824,object.h:133-133,object.h:138-138,object.h:408-408,object.h:628-628,funcobject.c:41-57,funcobject.c:61-68,funcobject.c:76-76,pycore_object.h:46-51;Outermost;0.09;0.02;0.04;0.04;0.04;0;0;1;;
38031;libtensorflow_framework.so.2;Eigen::ThreadPoolTempl<tsl::thread::EigenEnvironment>::WorkerLoop(int);50190;;Outermost;0.08;0.02;0;0.01;0.03;4.8202729225159;0.014433757402003;3;;
797;python3.9;dict_traverse;4221;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114,dictobject.c:3142-3148;Single;0.08;0.02;0.04;0.04;0.04;0;0;1;;
6778;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::SimplePropagatorState(tensorflow::ImmutableExecutorState const&, long, tensorflow::ImmutableExecutorState::FrameInfo const&, bool);5343;;Single;0.08;0.02;0.04;0.04;0.04;0;0;1;;
1639;python3.9;list_contains;4772;pycore_pystate.h:55-55,object.c:663-668,object.c:672-674,object.c:678-680,object.c:702-702,object.c:714-714,object.c:720-720,object.c:738-738,object.c:746-749,listobject.c:423-424,object.h:128-128,object.h:408-408,object.h:422-422,object.h:628-628,longobject.c:3060-3066,longobject.c:3079-3079,longobject.c:3084-3084,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:1425-1426,typeobject.c:1431-1432;Outermost;0.08;0.02;0.04;0.04;0.04;0;0;1;;
784;python3.9;deduce_unreachable;4215;gcmodule.c:87-87,gcmodule.c:93-93,gcmodule.c:564-565,gcmodule.c:574-584,gcmodule.c:599-603,gcmodule.c:609-614;Single;0.08;0.02;0.04;0.04;0.04;0;0;1;;
1545;python3.9;PySet_Contains;4718;unicodeobject.c:11554-11554,object.c:745-749,setobject.c:70-94,object.h:408-408,object.h:422-422,object.h:430-430;Innermost;0.07;0.02;0.03;0.03;0.03;0;0;1;;
918;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.06;0.01;0.03;0.03;0.03;0;0;1;;
916;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.06;0.01;0.03;0.03;0.03;0;0;1;;
7935;libtensorflow_framework.so.2;tensorflow::MklCPUAllocator::DeallocateRaw(void*);6338;;Single;0.06;0.01;0;0.02;0.03;0.061391852796078;0.014142136089504;2;;
6782;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::PropagateOutputs(tensorflow::SimplePropagatorState::TaggedNode const&, absl::lts_20230802::InlinedVector<tensorflow::Entry, 4ul, std::allocator<tensorflow::Entry> >*, absl::lts_20230802::InlinedVector<tensorflow::SimplePropagatorState::TaggedNode, 8ul, std::allocator<tensorflow::SimplePropagatorState::TaggedNode> >*);5346;;Single;0.06;0.01;0.03;0.03;0.03;0;0;1;;
1607;python3.9;tuplerichcompare;4755;pycore_pystate.h:55-55,tupleobject.c:655-656,tupleobject.c:660-660,tupleobject.c:666-666,object.c:663-668,object.c:672-674,object.c:678-680,object.c:702-702,object.c:714-714,object.c:720-720,object.c:738-738,object.c:746-749,object.h:128-128,object.h:408-408,object.h:422-422,object.h:628-628,longobject.c:3060-3066,longobject.c:3079-3079,longobject.c:3084-3084,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:1425-1426,typeobject.c:1431-1432;Outermost;0.06;0.01;0.03;0.03;0.03;0;0;1;;
1083;python3.9;slot_tp_init;4422;string3.h:51-51,object.h:408-408,object.h:422-422,object.h:430-430,call.c:471-472,call.c:476-477,call.c:484-485,call.c:489-493,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6974-6974,typeobject.c:6977-6979,typeobject.c:6988-6988;Outermost;0.06;0.01;0.03;0.03;0.03;0;0;1;;
779;python3.9;collect;4214;gcmodule.c:641-644,object.h:128-128,typeobject.c:3764-3764,pycore_object.h:74-80,pycore_object.h:112-114,dictobject.c:989-989,dictobject.c:993-999,dictobject.c:1006-1006;InBetween;0.05;0.01;0.02;0.02;0.02;0;0;1;;
810;python3.9;find_name_in_mro;4240;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:890-906;Innermost;0.05;0.01;0.02;0.02;0.02;0;0;1;;
6664;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);5244;;Innermost;0.05;0.01;0.03;0.03;0.03;0;0;1;;
981;python3.9;tupledealloc;4323;tupleobject.c:236-237,object.h:422-422,object.h:496-496;Innermost;0.05;0.01;0.02;0.02;0.02;0;0;1;;
38048;libtensorflow_framework.so.2;tsl::Hash64(char const*, unsigned long, unsigned long);50229;;Single;0.05;0.01;0.01;0.01;0.02;0.014732710085809;0.0035355344880372;2;;
1999;python3.9;slot_tp_getattr_hook;4901;unicodeobject.c:2305-2316,object.c:1280-1280,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:375-375,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:3251-3251,typeobject.c:3254-3255,typeobject.c:3260-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309,typeobject.c:6790-6790,typeobject.c:6802-6803,typeobject.c:6809-6809,typeobject.c:6812-6814,typeobject.c:6818-6818,pycore_object.h:105-105;Outermost;0.05;0.01;0.02;0.02;0.02;0;0;1;;
5421;libtensorflow_framework.so.2;tensorflow::ProcessFunctionLibraryRuntime::RunMultiDeviceAsync(tensorflow::FunctionLibraryRuntime::Options const&, unsigned long, std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > >*, std::vector<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> >, std::allocator<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> > > >*, std::function<void (absl::lts_20230802::Status const&)>, std::function<absl::lts_20230802::Status (tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*)>) const;4491;;Outermost;0.05;0.01;0.02;0.02;0.02;0;0;1;;
754;python3.9;lookdict;4211;object.c:745-749,object.h:408-408,object.h:422-422,object.h:430-430,dictobject.c:341-346,dictobject.c:789-810,dictobject.c:821-822;Innermost;0.05;0.01;0.02;0.02;0.02;0;0;1;;
782;python3.9;collect;4214;gcmodule.c:641-644;Innermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
887;python3.9;_PyEval_EvalCode;4287;ceval.c:4149-4152,ceval.c:4155-4155,ceval.c:4164-4167,ceval.c:4173-4176,ceval.c:4179-4179,ceval.c:4185-4185,ceval.c:4200-4200,ceval.c:4206-4206,ceval.c:4213-4213,object.c:738-738,object.c:745-749,object.h:408-408,object.h:422-422,object.h:628-628,frameobject.c:917-917;Outermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
966;python3.9;update_one_slot;4315;pycore_pystate.h:55-55,eq.h:23-23,object.h:628-628,typeobject.c:3223-3223,typeobject.c:3226-3226,typeobject.c:3229-3231,dictobject.c:880-882,dictobject.c:885-888,dictobject.c:893-893,dictobject.c:902-902,dictobject.c:906-906,dictobject.c:1439-1439,dictobject.c:1444-1445,dictobject.c:1448-1448;InBetween;0.04;0.01;0.02;0.02;0.02;0;0;1;;
6666;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);5244;;Innermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
895;python3.9;_PyEval_EvalFrameDefault;4288;errors.c:434-440,exceptions.c:225-225,exceptions.c:232-232,ceval.c:864-865,ceval.c:944-944,ceval.c:1379-1383,ceval.c:1651-1651,ceval.c:3758-3762,ceval.c:3765-3768,ceval.c:3779-3781,ceval.c:3784-3789,ceval.c:3792-3796,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,frameobject.c:950-950,frameobject.c:953-955;Outermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
786;python3.9;deduce_unreachable;4215;gcmodule.c:466-469;Single;0.04;0.01;0.02;0.02;0.02;0;0;1;;
857;python3.9;dict_dealloc;4266;object.c:2205-2210,object.h:422-422,object.h:496-496,dictobject.c:596-598;Single;0.04;0.01;0.02;0.02;0.02;0;0;1;;
42836;libtensorflow_framework.so.2;nsync::nsync_cv_wait_with_deadline(nsync::nsync_cv_s_*, nsync::nsync_mu_s_*, timespec, nsync::nsync_note_s_*);58230;;Outermost;0.04;0.01;0;0;0;10.48588180542;0;4;;
2086;python3.9;slot_tp_richcompare;4947;pycore_pystate.h:55-55,abstract.h:74-74,abstract.h:114-118,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-388,call.c:396-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6864-6864,typeobject.c:6868-6868,pycore_object.h:105-105;Outermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
1042;python3.9;tuplecontains;4385;pycore_pystate.h:55-55,tupleobject.c:397-398,object.c:663-668,object.c:672-674,object.c:678-680,object.c:702-702,object.c:714-714,object.c:720-720,object.c:738-738,object.c:746-749,object.h:128-128,object.h:408-408,object.h:422-422,object.h:628-628,longobject.c:3060-3066,longobject.c:3070-3070,longobject.c:3079-3079,longobject.c:3084-3084,pycore_ceval.h:73-73,pycore_ceval.h:83-83,pycore_ceval.h:94-94,typeobject.c:1425-1426,typeobject.c:1431-1432;Outermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
982;python3.9;super_getattro;4326;pycore_pystate.h:55-55,object.h:628-628,typeobject.c:7969-7969,typeobject.c:7990-7990,typeobject.c:7995-7996,typeobject.c:8001-8001,dictobject.c:344-350,dictobject.c:922-924,dictobject.c:930-933,dictobject.c:938-938,dictobject.c:942-942,dictobject.c:945-946,dictobject.c:950-951,dictobject.c:1463-1463,dictobject.c:1467-1471,dictobject.c:1476-1477;Outermost;0.04;0.01;0.02;0.02;0.02;0;0;1;;
773;python3.9;collect;4214;gcmodule.c:694-697;Innermost;0.03;0.01;0.01;0.01;0.01;0;0;1;;
1151;python3.9;subtype_dealloc;4473;typeobject.c:1266-1267;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
809;python3.9;find_name_in_mro;4240;pycore_pystate.h:55-55,eq.h:23-23,typeobject.c:3231-3231,dictobject.c:885-888;InBetween;0.03;0.01;0.01;0.01;0.01;0;0;1;;
792;python3.9;tupletraverse;4217;tupleobject.c:623-624,gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114;Innermost;0.03;0.01;0.01;0.01;0.01;0;0;1;;
972;python3.9;_PyObject_LookupSpecial;4318;object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1464-1466,typeobject.c:1469-1472,typeobject.c:3286-3289,typeobject.c:3298-3298;InBetween;0.03;0.01;0.01;0.01;0.01;0;0;1;;
148;libtensorflow_framework.so.2;tensorflow::Tensor* std::__uninitialized_copy<false>::__uninit_copy<tensorflow::Tensor const*, tensorflow::Tensor*>(tensorflow::Tensor const*, tensorflow::Tensor const*, tensorflow::Tensor*);435;;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
42873;libtensorflow_framework.so.2;nsync::nsync_mu_semaphore_p_with_deadline(nsync::nsync_semaphore_s_*, timespec);58307;;Single;0.03;0.01;0;0.01;0.01;9.228554725647;0.0035355337895453;2;;
25560;libtensorflow_framework.so.2;tsl::BFCAllocator::RegionManager::RegionFor(void const*) const;32722;;Single;0.03;0.01;0.02;0.02;0.02;0;0;1;;
8710;libtensorflow_framework.so.2;tensorflow::FunctionCallFrame::SetArgs(absl::lts_20230802::Span<tensorflow::Tensor const>);7240;;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
6781;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::ActivateRoots(absl::lts_20230802::Span<tensorflow::NodeItem const* const>, absl::lts_20230802::InlinedVector<tensorflow::SimplePropagatorState::TaggedNode, 8ul, std::allocator<tensorflow::SimplePropagatorState::TaggedNode> >*);5345;;Single;0.03;0.01;0;0.01;0.01;4.2089695930481;0.0035355337895453;2;;
6780;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::~SimplePropagatorState();5344;;Single;0.03;0.01;0.02;0.02;0.02;0;0;1;;
1052;python3.9;PyUnicode_FromFormatV;4392;unicodeobject.c:676-678,unicodeobject.c:686-693,unicodeobject.c:702-703,unicodeobject.c:1702-1702,unicodeobject.c:2698-2698,unicodeobject.c:2701-2703,unicodeobject.c:2710-2711,unicodeobject.c:2715-2715,unicodeobject.c:2719-2722,unicodeobject.c:2725-2727,unicodeobject.c:2740-2741,unicodeobject.c:2744-2746,unicodeobject.c:2750-2750,unicodeobject.c:2801-2801,unicodeobject.c:2848-2848,unicodeobject.c:2868-2876,unicodeobject.c:2879-2879,unicodeobject.c:2882-2883,unicodeobject.c:2886-2893,unicodeobject.c:2896-2896,unicodeobject.c:2901-2901,unicodeobject.c:2904-2905,unicodeobject.c:2908-2920,unicodeobject.c:2923-2923,unicodeobject.c:2932-2932,unicodeobject.c:2936-2938,unicodeobject.c:2946-2946,unicodeobject.c:2954-2954,unicodeobject.c:3036-3036,unicodeobject.c:3052-3053,unicodeobject.c:3084-3084,unicodeobject.c:3088-3088,unicodeobject.c:3109-3111,unicodeobject.c:5182-5182,unicodeobject.c:14113-14123,unicodeobject.c:14126-14126,unicodeobject.c:14249-14251,unicodeobject.c:14255-14257,unicodeobject.c:14262-14265,object.c:2205-2205,object.c:2209-2209,object.h:408-408,object.h:422-422,object.h:430-430,stdio2.h:33-33;Outermost;0.03;0.01;0.01;0.01;0.01;0;0;1;;
802;python3.9;_PyObject_GenericSetAttrWithDict;4238;descrobject.c:213-213,descrobject.c:231-231,object.c:768-769,object.c:775-779,object.c:1033-1039,object.c:1043-1045,object.c:1049-1049,object.c:1291-1291,object.c:1307-1311,object.c:1324-1324,object.c:1328-1328,object.c:1333-1333,object.c:1349-1350,object.c:1356-1356,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:496-496,object.h:628-628,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-408,typeobject.c:3286-3288,typeobject.c:3298-3298,dictobject.c:322-322,dictobject.c:332-333,dictobject.c:652-654,dictobject.c:658-661,dictobject.c:1304-1306,dictobject.c:1310-1310,dictobject.c:1313-1315,dictobject.c:1320-1323,dictobject.c:1328-1328,dictobject.c:1332-1333,dictobject.c:1554-1554,dictobject.c:1561-1562,dictobject.c:1565-1565,dictobject.c:1569-1570,dictobject.c:1573-1573,dictobject.c:1628-1631,dictobject.c:1635-1635,dictobject.c:4809-4812,dictobject.c:4815-4820,dictobject.c:4823-4824,dictobject.c:4829-4833,dictobject.c:4848-4849,dictobject.c:4855-4855,dictobject.c:4861-4867,dictobject.c:4870-4870;Outermost;0.03;0.01;0.01;0.01;0.01;0;0;1;;
738;python3.9;list_dealloc;4192;object.c:2205-2209,object.h:422-422,object.h:496-496,listobject.c:342-345;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
917;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.h:422-422;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
781;python3.9;collect;4214;object.h:128-128,typeobject.c:3764-3764,dictobject.c:999-999,dictobject.c:1006-1010,pycore_object.h:112-114;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
912;python3.9;_PyEval_EvalFrameDefault;4288;ceval.c:5083-5084,object.c:2205-2205,object.c:2209-2210,object.h:422-422;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
947;python3.9;type_new;4309;typeobject.c:7667-7668;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
1148;python3.9;subtype_dealloc;4473;object.c:2205-2210,object.h:422-422,typeobject.c:1154-1159;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
761;python3.9;collect;4214;gcmodule.c:87-87,gcmodule.c:324-324;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
1147;python3.9;subtype_dealloc;4473;typeobject.c:1153-1154,typeobject.c:1318-1321;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
760;python3.9;collect;4214;gcmodule.c:234-234,gcmodule.c:273-284,gcmodule.c:961-969,object.h:408-408,object.h:422-422,object.h:430-430;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
15387;libtensorflow_framework.so.2;tsl::ConsumePrefix(std::basic_string_view<char, std::char_traits<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string_view<char, std::char_traits<char> >);11522;;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
883;python3.9;_PyEval_EvalCode;4287;ceval.c:4251-4260,object.h:408-408,object.h:496-496;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
960;python3.9;lookdict_unicode;4314;dictobject.c:348-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:849-849;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
758;python3.9;collect;4214;gcmodule.c:655-655,gcmodule.c:672-679;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
43819;libtensorflow_framework.so.2;absl::lts_20230802::Mutex::UnlockSlow(absl::lts_20230802::SynchWaitParams*);61057;;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
