loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
6664;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);5244;;Innermost;0.08;0.02;;;;;;;;
6658;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ScheduleReady(absl::lts_20230802::InlinedVector<tensorflow::SimplePropagatorState::TaggedNode, 8ul, std::allocator<tensorflow::SimplePropagatorState::TaggedNode> >*, tensorflow::SimplePropagatorState::TaggedNodeReadyQueue*);5243;;Single;0.06;0.01;;;;;;;;
36009;libtensorflow_framework.so.2;tensorflow::BCastList<2>::BCastList(absl::lts_20230802::InlinedVector<long, 4ul, std::allocator<long> > const (&) [2], bool, bool);48170;;Innermost;0.04;0.01;;;;;;;;
36008;libtensorflow_framework.so.2;tensorflow::BCastList<2>::BCastList(absl::lts_20230802::InlinedVector<long, 4ul, std::allocator<long> > const (&) [2], bool, bool);48170;;Outermost;0.04;0.01;;;;;;;;
6666;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);5244;;Innermost;0.04;0.01;;;;;;;;
6663;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);5244;;Innermost;0.04;0.01;;;;;;;;
43819;libtensorflow_framework.so.2;absl::lts_20230802::Mutex::UnlockSlow(absl::lts_20230802::SynchWaitParams*);61057;;Outermost;0.04;0.01;;;;;;;;
38048;libtensorflow_framework.so.2;tsl::Hash64(char const*, unsigned long, unsigned long);50229;;Single;0.04;0.01;;;;;;;;
9849;libtensorflow_framework.so.2;tensorflow::OpKernelContext::allocate_temp(tensorflow::DataType, tensorflow::TensorShape const&, tensorflow::Tensor*, tsl::AllocatorAttributes, tsl::AllocationAttributes const&);8278;;Single;0.04;0.01;;;;;;;;
6780;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::~SimplePropagatorState();5344;;Single;0.04;0.01;;;;;;;;
9843;libtensorflow_framework.so.2;tensorflow::OpKernelContext::~OpKernelContext();8235;;Single;0.02;0;;;;;;;;
25573;libtensorflow_framework.so.2;std::_Rb_tree<unsigned long, unsigned long, std::_Identity<unsigned long>, tsl::BFCAllocator::Bin::ChunkComparator, std::allocator<unsigned long> >::equal_range(unsigned long const&);32735;;Outermost;0.02;0;;;;;;;;
9992;libtensorflow_framework.so.2;tensorflow::ResourceMgr::DoLookup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tensorflow::ResourceBase**) const;8463;;Innermost;0.02;0;;;;;;;;
16018;libtensorflow_framework.so.2;tensorflow::TensorShape::IsSameSize(tensorflow::TensorShape const&) const;12362;;Single;0.02;0;;;;;;;;
7935;libtensorflow_framework.so.2;tensorflow::MklCPUAllocator::DeallocateRaw(void*);6338;;Single;0.02;0;;;;;;;;
6691;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ProcessOutputs(tensorflow::NodeItem const&, tensorflow::OpKernelContext*, tensorflow::Entry*, tensorflow::NodeExecStatsInterface*);5272;;Single;0.02;0;;;;;;;;
