block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
92587;python3.12;object.h:644-644,generated_cases.c.h:970-970,bytecodes.c:677-677;0.31;0.07;;;;;;;;
92728;python3.12;object.h:644-644,bytecodes.c:1475-1479;0.29;0.06;;;;;;;;
92632;python3.12;object.h:644-644;0.29;0.06;;;;;;;;
99081;libtensorflow_framework.so.2;;0.29;0.06;;;;;;;;
248071;libtensorflow_framework.so.2;;0.26;0.05;;;;;;;;
92488;python3.12;generated_cases.c.h:1859-1859,bytecodes.c:1371-1371,pycore_code.h:313-313;0.26;0.05;;;;;;;;
92492;python3.12;bytecodes.c:1377-1377;0.26;0.05;;;;;;;;
107320;python3.12;bytesobject.h:37-37,codeobject.c:834-839,codeobject.c:846-846,codeobject.c:857-857;0.24;0.05;;;;;;;;
101527;python3.12;typeobject.c:4728-4728;0.24;0.05;;;;;;;;
101573;python3.12;object.h:644-644;0.24;0.05;;;;;;;;
101530;python3.12;object.h:644-644;0.24;0.05;;;;;;;;
92482;python3.12;generated_cases.c.h:10-10,bytecodes.c:140-140;0.24;0.05;;;;;;;;
92470;python3.12;object.h:647-647,generated_cases.c.h:90-92,generated_cases.c.h:3675-3675;0.24;0.05;;;;;;;;
92713;python3.12;object.h:644-644;0.24;0.05;;;;;;;;
92493;python3.12;bytecodes.c:1380-1381,pycore_dict.h:135-135;0.24;0.05;;;;;;;;
81965;python3.12;dictobject.c:344-344,dictobject.c:945-946;0.24;0.05;;;;;;;;
117432;python3.12;object.c:894-894,tupleobject.c:326-326,object.h:220-220;0.24;0.05;;;;;;;;
99982;python3.12;object.h:243-243,object.h:701-701;0.24;0.05;;;;;;;;
96260;python3.12;pycore_gc.h:59-59,gcmodule.c:666-666;0.24;0.05;;;;;;;;
353663;libtensorflow_framework.so.2;;0.21;0.04;;;;;;;;
99350;python3.12;pycore_call.h:44-44,pycore_call.h:88-88;0.21;0.04;;;;;;;;
93473;python3.12;bytecodes.c:1904-1904;0.21;0.04;;;;;;;;
90078;python3.12;pycore_pystate.h:82-82,call.c:418-418;0.21;0.04;;;;;;;;
107339;python3.12;codeobject.c:971-972;0.21;0.04;;;;;;;;
81959;python3.12;dictobject.c:346-346,dictobject.c:933-933;0.21;0.04;;;;;;;;
92884;python3.12;object.h:644-644,bytecodes.c:2376-2376;0.19;0.04;;;;;;;;
85263;python3.12;obmalloc.c:1028-1029;0.19;0.04;;;;;;;;
85265;python3.12;obmalloc.c:1808-1813;0.19;0.04;;;;;;;;
105615;python3.12;pycore_pystate.h:82-82,call.c:410-410,call.c:418-418,abstract.h:60-60;0.19;0.04;;;;;;;;
85252;python3.12;pycore_gc.h:30-30,pycore_object.h:150-150,pycore_object.h:341-342,gcmodule.c:2380-2383;0.19;0.04;;;;;;;;
1280808;libtensorflow_framework.so.2;;0.17;0.04;;;;;;;;
117335;python3.12;pycore_pystate.h:82-82,call.c:418-418,abstract.h:60-60;0.17;0.04;;;;;;;;
106535;python3.12;pycore_pystate.h:82-82,pycore_call.h:44-44,call.c:393-398,object.h:220-220;0.17;0.04;;;;;;;;
99348;python3.12;pycore_pystate.h:82-82,pycore_call.h:44-44,call.c:323-323,object.h:220-220;0.17;0.04;;;;;;;;
99110;python3.12;funcobject.c:152-152,object.h:643-644;0.17;0.04;;;;;;;;
92659;python3.12;object.h:644-644,pycore_frame.h:121-121,pycore_frame.h:264-264;0.17;0.04;;;;;;;;
92045;python3.12;ceval.c:1310-1317;0.17;0.04;;;;;;;;
87717;python3.12;object.c:2552-2552,tupleobject.c:202-202,pycore_gc.h:63-68,pycore_gc.h:74-74,pycore_object.h:248-249;0.17;0.04;;;;;;;;
85264;python3.12;obmalloc.c:1124-1129;0.17;0.04;;;;;;;;
81465;python3.12;thread_pthread.h:920-920;0.17;0.04;;;;;;;;
108029;python3.12;object.h:644-644;0.17;0.04;;;;;;;;
82040;python3.12;dictobject.c:360-360,dictobject.c:933-933;0.17;0.04;;;;;;;;
107461;python3.12;typeobject.c:2189-2189,object.h:220-220;0.17;0.04;;;;;;;;
107155;python3.12;codeobject.c:482-483;0.17;0.04;;;;;;;;
82010;python3.12;object.h:644-644;0.17;0.04;;;;;;;;
165864;libtensorflow_framework.so.2;;0.17;0.04;;;;;;;;
353616;libtensorflow_framework.so.2;;0.14;0.03;;;;;;;;
125548;python3.12;_abc.c:134-134;0.14;0.03;;;;;;;;
117920;python3.12;typeobject.c:1879-1879,typeobject.c:1890-1890,object.h:220-220;0.14;0.03;;;;;;;;
107103;python3.12;obmalloc.c:1531-1535;0.14;0.03;;;;;;;;
107105;python3.12;obmalloc.c:1540-1544;0.14;0.03;;;;;;;;
92484;python3.12;bytecodes.c:145-145;0.14;0.03;;;;;;;;
94307;python3.12;bytecodes.c:2692-2693;0.14;0.03;;;;;;;;
92485;python3.12;generated_cases.c.h:24-24,generated_cases.c.h:3675-3675;0.14;0.03;;;;;;;;
92569;python3.12;generated_cases.c.h:119-120,bytecodes.c:209-209;0.14;0.03;;;;;;;;
92589;python3.12;bytecodes.c:685-686,pycore_frame.h:161-161,ceval.c:624-624;0.14;0.03;;;;;;;;
92651;python3.12;generated_cases.c.h:3819-3823,bytecodes.c:2759-2759;0.14;0.03;;;;;;;;
93471;python3.12;generated_cases.c.h:2632-2633,bytecodes.c:1896-1896;0.14;0.03;;;;;;;;
92595;python3.12;bytecodes.c:1813-1814;0.14;0.03;;;;;;;;
92641;python3.12;object.h:644-644,generated_cases.c.h:168-168,bytecodes.c:204-204;0.14;0.03;;;;;;;;
91485;python3.12;object.h:644-644,pycore_frame.h:121-121;0.14;0.03;;;;;;;;
90073;python3.12;pycore_call.h:54-54,call.c:126-126;0.14;0.03;;;;;;;;
87712;python3.12;tupleobject.c:185-188,object.h:234-234;0.14;0.03;;;;;;;;
87722;python3.12;object.c:2527-2527,tupleobject.c:205-205;0.14;0.03;;;;;;;;
96614;python3.12;pycore_object.h:331-331,object.h:220-220;0.14;0.03;;;;;;;;
99981;python3.12;frame.c:139-139;0.14;0.03;;;;;;;;
96497;python3.12;gcmodule.c:92-92,gcmodule.c:587-587;0.14;0.03;;;;;;;;
1280954;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
180906;python3.12;odictobject.c:1670-1670,object.h:644-644;0.12;0.03;;;;;;;;
187443;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
139248;python3.12;typeobject.c:2189-2189,pycore_object.h:150-150,object.h:220-220;0.12;0.03;;;;;;;;
117485;python3.12;capsule.c:19-19,capsule.c:81-81;0.12;0.03;;;;;;;;
117486;python3.12;capsule.c:19-19;0.12;0.03;;;;;;;;
117429;python3.12;tupleobject.c:320-325,object.h:234-234;0.12;0.03;;;;;;;;
92960;python3.12;generated_cases.c.h:3675-3675,generated_cases.c.h:4679-4687;0.12;0.03;;;;;;;;
94306;python3.12;bytecodes.c:2689-2689;0.12;0.03;;;;;;;;
92524;python3.12;bytecodes.c:2686-2688;0.12;0.03;;;;;;;;
93410;python3.12;bytecodes.c:1847-1849;0.12;0.03;;;;;;;;
92711;python3.12;bytecodes.c:2566-2566;0.12;0.03;;;;;;;;
92511;python3.12;generated_cases.c.h:3085-3086,generated_cases.c.h:3675-3675;0.12;0.03;;;;;;;;
92794;python3.12;object.h:220-220,generated_cases.c.h:2580-2581,bytecodes.c:1870-1870,pycore_code.h:313-313;0.12;0.03;;;;;;;;
92596;python3.12;object.h:644-644;0.12;0.03;;;;;;;;
93057;python3.12;generated_cases.c.h:3675-3679,generated_cases.c.h:3685-3685,bytecodes.c:2609-2609;0.12;0.03;;;;;;;;
93477;python3.12;object.h:644-644,pycore_frame.h:121-121,pycore_frame.h:264-264;0.12;0.03;;;;;;;;
92561;python3.12;generated_cases.c.h:1834-1834,bytecodes.c:1358-1358,pycore_code.h:313-313;0.12;0.03;;;;;;;;
90823;python3.12;object.c:1294-1294,typeobject.c:225-225,object.h:220-220;0.12;0.03;;;;;;;;
84340;python3.12;obmalloc.c:1531-1535;0.12;0.03;;;;;;;;
84032;python3.12;object.c:2611-2611,object.c:2625-2625;0.12;0.03;;;;;;;;
83543;python3.12;object.c:2193-2193,tupleobject.c:1148-1149;0.12;0.03;;;;;;;;
93806;libtensorflow_framework.so.2;;0.12;0.03;;;;;;;;
81964;python3.12;unicodeobject.h:280-280,eq.h:9-9;0.12;0.03;;;;;;;;
107165;python3.12;codeobject.c:887-887,codeobject.c:962-962,codeobject.c:968-972;0.12;0.03;;;;;;;;
92181;python3.12;dictobject.c:1759-1759;0.12;0.03;;;;;;;;
82088;python3.12;dictobject.c:346-346,dictobject.c:933-933;0.12;0.03;;;;;;;;
1493712;libtensorflow_framework.so.2;basic_string.tcc:254-254,basic_string.h:187-187,basic_string.h:203-203,basic_string.h:937-937,basic_string.h:995-995;0.1;0.02;;;;;;;;
518834;libtensorflow_framework.so.2;;0.1;0.02;;;;;;;;
197951;python3.12;classobject.c:419-419,pycore_gc.h:59-68,pycore_gc.h:74-74,pycore_object.h:248-249,object.h:243-243,object.h:701-701,classobject.h:63-63;0.1;0.02;;;;;;;;
160504;python3.12;_threadmodule.c:131-139;0.1;0.02;;;;;;;;
139243;python3.12;pycore_pystate.h:118-118,typeobject.c:4725-4728,typeobject.c:8705-8705,object.h:220-220;0.1;0.02;;;;;;;;
107510;python3.12;pycore_pystate.h:118-118,typeobject.c:2183-2183,typeobject.c:4725-4728,object.h:220-220;0.1;0.02;;;;;;;;
107436;python3.12;object.c:1670-1671;0.1;0.02;;;;;;;;
102845;python3.12;object.c:2193-2193,tupleobject.c:1148-1149;0.1;0.02;;;;;;;;
101700;python3.12;descrobject.c:175-176;0.1;0.02;;;;;;;;
101532;python3.12;object.c:1428-1429,object.h:220-220,object.h:647-647;0.1;0.02;;;;;;;;
99994;python3.12;object.h:705-705;0.1;0.02;;;;;;;;
99116;python3.12;funcobject.c:160-160,tupleobject.c:88-88,object.h:647-647,object.h:967-967;0.1;0.02;;;;;;;;
93227;python3.12;object.h:644-644;0.1;0.02;;;;;;;;
92469;python3.12;generated_cases.c.h:90-92,generated_cases.c.h:3675-3675;0.1;0.02;;;;;;;;
94071;python3.12;generated_cases.c.h:2353-2356,bytecodes.c:1709-1709;0.1;0.02;;;;;;;;
92592;python3.12;object.h:220-220,generated_cases.c.h:2482-2483,bytecodes.c:1808-1808,pycore_code.h:313-313;0.1;0.02;;;;;;;;
92472;python3.12;object.h:644-644,generated_cases.c.h:191-191,bytecodes.c:192-192;0.1;0.02;;;;;;;;
92512;python3.12;generated_cases.c.h:3032-3032,generated_cases.c.h:3038-3038,bytecodes.c:2157-2157;0.1;0.02;;;;;;;;
93013;python3.12;bytecodes.c:2798-2805;0.1;0.02;;;;;;;;
92499;python3.12;generated_cases.c.h:3042-3044,bytecodes.c:2162-2162;0.1;0.02;;;;;;;;
90834;python3.12;object.h:644-644;0.1;0.02;;;;;;;;
90011;python3.12;object.h:644-644;0.1;0.02;;;;;;;;
89899;python3.12;typeobject.c:2164-2164;0.1;0.02;;;;;;;;
87752;python3.12;tupleobject.c:1181-1181;0.1;0.02;;;;;;;;
87473;python3.12;abstract.c:2777-2782,object.h:220-220;0.1;0.02;;;;;;;;
85812;python3.12;object.h:644-644;0.1;0.02;;;;;;;;
85253;python3.12;pycore_pystate.h:118-118,gcmodule.c:2394-2394;0.1;0.02;;;;;;;;
125577;python3.12;setobject.c:70-70;0.1;0.02;;;;;;;;
107229;python3.12;codeobject.c:873-873,codeobject.c:961-962;0.1;0.02;;;;;;;;
107333;python3.12;codeobject.c:887-887,codeobject.c:968-972;0.1;0.02;;;;;;;;
119867;python3.12;pycore_object.h:331-331,object.h:220-220;0.1;0.02;;;;;;;;
108026;python3.12;typeobject.c:4728-4728;0.1;0.02;;;;;;;;
99983;python3.12;object.h:705-705;0.1;0.02;;;;;;;;
88572;python3.12;specialize.c:275-275,specialize.c:281-282;0.1;0.02;;;;;;;;
1139494;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
875393;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
512838;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
466622;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
368247;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
350635;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
316330;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
190470;python3.12;object.h:644-644;0.07;0.01;;;;;;;;
180961;python3.12;odictobject.c:1606-1608,pycore_gc.h:59-68,pycore_gc.h:74-74,pycore_object.h:248-249;0.07;0.01;;;;;;;;
180912;python3.12;object.h:644-644;0.07;0.01;;;;;;;;
180904;python3.12;odictobject.c:1665-1665;0.07;0.01;;;;;;;;
180841;python3.12;odictobject.c:587-595;0.07;0.01;;;;;;;;
203741;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
139245;python3.12;typeobject.c:4728-4728;0.07;0.01;;;;;;;;
179554;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
177795;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
128037;python3.12;bltinmodule.c.h:716-721;0.07;0.01;;;;;;;;
117624;python3.12;descrobject.c:524-526,descrobject.c:1405-1406;0.07;0.01;;;;;;;;
117330;python3.12;pycore_call.h:44-44,pycore_call.h:80-80,object.h:220-220;0.07;0.01;;;;;;;;
117332;python3.12;pycore_call.h:54-54,pycore_call.h:88-88;0.07;0.01;;;;;;;;
117361;python3.12;object.h:644-644,pycore_frame.h:121-121;0.07;0.01;;;;;;;;
108301;python3.12;dictobject.c:3998-4001,pycore_gc.h:59-68,pycore_gc.h:74-74,pycore_object.h:248-249,object.h:798-798;0.07;0.01;;;;;;;;
108245;python3.12;classobject.c:235-237,pycore_gc.h:59-68,pycore_gc.h:74-74,pycore_object.h:248-249;0.07;0.01;;;;;;;;
107658;python3.12;pycore_gc.h:30-30,frameobject.c:883-887;0.07;0.01;;;;;;;;
107433;python3.12;object.c:1667-1668;0.07;0.01;;;;;;;;
107153;python3.12;bytesobject.h:37-37,codeobject.c:834-839,codeobject.c:846-848,codeobject.c:857-857;0.07;0.01;;;;;;;;
106537;python3.12;pycore_call.h:44-44,pycore_call.h:88-88;0.07;0.01;;;;;;;;
106176;python3.12;pycore_pystate.h:82-82,object.c:836-840;0.07;0.01;;;;;;;;
106026;python3.12;abstract.c:2602-2602,abstract.c:2610-2610,object.h:220-220;0.07;0.01;;;;;;;;
101519;python3.12;object.c:1398-1398,object.c:1410-1410,object.h:220-220;0.07;0.01;;;;;;;;
101523;python3.12;pycore_pystate.h:118-118,object.c:1418-1418,typeobject.c:229-229;0.07;0.01;;;;;;;;
99976;python3.12;frame.c:130-131,object.h:211-211;0.07;0.01;;;;;;;;
99989;python3.12;frame.c:144-144,object.h:243-243,object.h:701-701;0.07;0.01;;;;;;;;
99973;python3.12;ceval.c:1538-1538,ceval.c:1564-1565;0.07;0.01;;;;;;;;
99114;python3.12;funcobject.c:155-155,object.h:644-644;0.07;0.01;;;;;;;;
98186;python3.12;gcmodule.c:92-92,gcmodule.c:512-512;0.07;0.01;;;;;;;;
94710;python3.12;bytecodes.c:3241-3241;0.07;0.01;;;;;;;;
92803;python3.12;object.h:644-644,generated_cases.c.h:225-225,bytecodes.c:204-204;0.07;0.01;;;;;;;;
92887;python3.12;object.h:644-644,generated_cases.c.h:4634-4635;0.07;0.01;;;;;;;;
93208;python3.12;dictobject.c:738-738;0.07;0.01;;;;;;;;
93003;python3.12;object.h:243-243,generated_cases.c.h:3221-3221,bytecodes.c:2261-2261;0.07;0.01;;;;;;;;
93046;python3.12;abstract.c:2262-2262;0.07;0.01;;;;;;;;
93820;python3.12;bytecodes.c:506-508,pycore_frame.h:246-246;0.07;0.01;;;;;;;;
92710;python3.12;object.h:220-220,generated_cases.c.h:3595-3596,bytecodes.c:2563-2563;0.07;0.01;;;;;;;;
92591;python3.12;bytecodes.c:687-689,pycore_frame.h:95-96;0.07;0.01;;;;;;;;
93295;python3.12;listobject.c:2569-2569,generated_cases.c.h:2046-2047;0.07;0.01;;;;;;;;
92473;python3.12;object.h:243-243,bytecodes.c:209-209;0.07;0.01;;;;;;;;
92555;python3.12;generated_cases.c.h:3675-3675,generated_cases.c.h:3800-3800,bytecodes.c:2732-2732;0.07;0.01;;;;;;;;
92594;python3.12;bytecodes.c:1811-1812;0.07;0.01;;;;;;;;
92477;python3.12;object.h:644-644,generated_cases.c.h:128-128,bytecodes.c:192-192;0.07;0.01;;;;;;;;
92459;python3.12;pycore_pystate.h:92-92,ceval.c:647-647;0.07;0.01;;;;;;;;
92798;python3.12;object.h:243-243,object.h:647-647,generated_cases.c.h:2597-2597;0.07;0.01;;;;;;;;
92460;python3.12;pycore_ceval.h:121-121,pycore_ceval.h:134-134,ceval.c:675-677,ceval.c:688-699;0.07;0.01;;;;;;;;
92500;python3.12;generated_cases.c.h:3062-3063,generated_cases.c.h:3675-3675,bytecodes.c:2163-2163;0.07;0.01;;;;;;;;
93479;python3.12;pycore_frame.h:122-132;0.07;0.01;;;;;;;;
92073;python3.12;object.h:234-234,ceval.c:1459-1461;0.07;0.01;;;;;;;;
92060;python3.12;object.h:234-234,ceval.c:1373-1373;0.07;0.01;;;;;;;;
90828;python3.12;object.c:1306-1306;0.07;0.01;;;;;;;;
90849;python3.12;dictobject.c:284-284,dictobject.c:1759-1759;0.07;0.01;;;;;;;;
90831;python3.12;typeobject.c:4728-4728;0.07;0.01;;;;;;;;
89951;python3.12;typeobject.c:2130-2130,object.h:234-234;0.07;0.01;;;;;;;;
89894;python3.12;pycore_pystate.h:118-118,typeobject.c:2158-2158,typeobject.c:4725-4728,object.h:220-220;0.07;0.01;;;;;;;;
89896;python3.12;typeobject.c:4728-4728;0.07;0.01;;;;;;;;
89897;python3.12;typeobject.c:2162-2162,typeobject.c:4733-4733;0.07;0.01;;;;;;;;
88830;python3.12;object.c:2193-2193,tupleobject.c:1148-1149;0.07;0.01;;;;;;;;
88249;python3.12;unicodeobject.c:3785-3786,object.h:967-967;0.07;0.01;;;;;;;;
87935;python3.12;pycore_pystate.h:118-118,dictobject.c:2348-2348,object.h:243-243,object.h:263-263;0.07;0.01;;;;;;;;
87940;python3.12;dictobject.c:2358-2359,pycore_gc.h:30-30,object.h:266-266,gcmodule.c:2241-2241;0.07;0.01;;;;;;;;
87728;python3.12;pycore_pystate.h:118-118,tupleobject.c:1176-1176,object.h:220-220;0.07;0.01;;;;;;;;
87720;python3.12;object.c:2480-2480,object.c:2521-2521;0.07;0.01;;;;;;;;
84346;python3.12;pycore_pystate.h:82-82,typeobject.c:1704-1704,gcmodule.c:2273-2277;0.07;0.01;;;;;;;;
81979;python3.12;dictobject.c:1075-1075,dictobject.c:1099-1099;0.07;0.01;;;;;;;;
81470;python3.12;pycore_runtime.h:204-204,ceval_gil.c:356-356,ceval_gil.c:371-371;0.07;0.01;;;;;;;;
134329;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
134378;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
99073;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
56569;python3.12;_threadmodule.c:931-931;0.07;0.01;;;;;;;;
92105;python3.12;object.h:967-967,ceval.c:1379-1379;0.07;0.01;;;;;;;;
93927;python3.12;bytesobject.h:37-37,object.h:234-234,ceval.c:938-938,ceval.c:1259-1260,ceval.c:1266-1266;0.07;0.01;;;;;;;;
92108;python3.12;ceval.c:1390-1391;0.07;0.01;;;;;;;;
107322;python3.12;codeobject.c:1071-1071;0.07;0.01;;;;;;;;
107166;python3.12;codeobject.c:857-857,codeobject.c:972-972;0.07;0.01;;;;;;;;
82007;python3.12;dictobject.c:979-981;0.07;0.01;;;;;;;;
107336;python3.12;codeobject.c:857-857,codeobject.c:972-972;0.07;0.01;;;;;;;;
107337;python3.12;codeobject.c:971-972;0.07;0.01;;;;;;;;
119812;python3.12;dictobject.c:5589-5589;0.07;0.01;;;;;;;;
107340;python3.12;;0.07;0.01;;;;;;;;
107157;python3.12;;0.07;0.01;;;;;;;;
162128;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
107325;python3.12;;0.07;0.01;;;;;;;;
325756;libtensorflow_framework.so.2;;0.07;0.01;;;;;;;;
84048;python3.12;object.h:243-243,object.h:701-701;0.07;0.01;;;;;;;;
82012;python3.12;dictobject.c:350-350,dictobject.c:978-978;0.07;0.01;;;;;;;;
190476;python3.12;pycore_frame.h:175-176;0.07;0.01;;;;;;;;
107330;python3.12;codeobject.c:494-494;0.07;0.01;;;;;;;;
117436;python3.12;tupleobject.c:325-332;0.07;0.01;;;;;;;;
92183;python3.12;dictobject.c:284-284,dictobject.c:1759-1759;0.07;0.01;;;;;;;;
1494420;libtensorflow_framework.so.2;basic_string.tcc:1418-1418,char_traits.h:335-335,basic_string.h:931-931;0.05;0.01;;;;;;;;
1321553;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1315267;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1276014;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1272761;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1235177;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1139466;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
1138505;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
880910;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
512836;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
512458;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
429542;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
369161;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
353189;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
325233;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
325226;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
315087;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
180885;python3.12;pycore_pystate.h:118-118,odictobject.c:1830-1833,pycore_gc.h:23-23,pycore_gc.h:63-63,pycore_gc.h:74-74,pycore_object.h:214-219;0.05;0.01;;;;;;;;
180861;python3.12;descrobject.c:1126-1126,abstract.h:94-94;0.05;0.01;;;;;;;;
172611;python3.12;enumobject.c:102-106,abstract.h:60-60;0.05;0.01;;;;;;;;
167412;python3.12;object.h:644-644,frameobject.c:1482-1482;0.05;0.01;;;;;;;;
203870;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
155452;python3.12;dictobject.c:2222-2222,object.h:644-644;0.05;0.01;;;;;;;;
155042;python3.12;descrobject.c:1600-1601;0.05;0.01;;;;;;;;
187455;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
187457;libtensorflow_framework.so.2;;0.05;0.01;;;;;;;;
139344;python3.12;itertoolsmodule.c:2098-2098;0.05;0.01;;;;;;;;
139254;python3.12;pycore_call.h:44-44,pycore_call.h:88-88;0.05;0.01;;;;;;;;
139167;python3.12;pycore_pystate.h:82-82,call.c:418-418;0.05;0.01;;;;;;;;
138247;python3.12;typeobject.c:4728-4728;0.05;0.01;;;;;;;;
137249;python3.12;exceptions.c:586-586;0.05;0.01;;;;;;;;
131820;python3.12;enumobject.c:223-231,object.h:220-220;0.05;0.01;;;;;;;;
128101;python3.12;typeobject.c:4728-4728;0.05;0.01;;;;;;;;
127163;python3.12;pycore_pystate.h:82-82,dictobject.c:3824-3824,pycore_object.h:150-150,pycore_object.h:341-342,objimpl.h:6-6,gcmodule.c:2300-2300;0.05;0.01;;;;;;;;
127128;python3.12;abstract.c:151-151,descrobject.c:1044-1045;0.05;0.01;;;;;;;;
125266;python3.12;getargs.c:2034-2034,getargs.c:2350-2350;0.05;0.01;;;;;;;;
124625;python3.12;typeobject.c:335-335,typeobject.c:4591-4591,object.h:234-234;0.05;0.01;;;;;;;;
124509;python3.12;typeobject.c:335-335,typeobject.c:2124-2124;0.05;0.01;;;;;;;;
122627;python3.12;bltinmodule.c:1878-1879;0.05;0.01;;;;;;;;
121137;python3.12;tupleobject.c:650-650;0.05;0.01;;;;;;;;
119270;python3.12;pycore_gc.h:23-23,pycore_gc.h:63-63,pycore_gc.h:74-74,pycore_object.h:214-219,descrobject.c:524-526;0.05;0.01;;;;;;;;
117987;python3.12;pycore_pystate.h:27-27,pycore_pystate.h:118-118,obmalloc.c:859-859;0.05;0.01;;;;;;;;
117957;python3.12;dictobject.c:5569-5570;0.05;0.01;;;;;;;;
117449;python3.12;pycore_gc.h:59-68,pycore_gc.h:74-74,pycore_object.h:248-249,object.h:798-798,cellobject.c:77-79;0.05;0.01;;;;;;;;
117224;python3.12;pycore_pystate.h:82-82,classobject.c:44-48,classobject.c:54-54,abstract.h:60-60,classobject.h:35-40;0.05;0.01;;;;;;;;
115667;python3.12;pycore_pystate.h:82-82,abstract.c:2756-2759;0.05;0.01;;;;;;;;
114512;python3.12;listobject.c:3245-3246,object.h:644-644;0.05;0.01;;;;;;;;
114460;python3.12;listobject.c:3201-3204,object.h:967-967;0.05;0.01;;;;;;;;
114469;python3.12;obmalloc.c:1531-1535;0.05;0.01;;;;;;;;
110860;python3.12;longobject.c:3293-3293;0.05;0.01;;;;;;;;
108379;python3.12;funcobject.c:1232-1232;0.05;0.01;;;;;;;;
108380;python3.12;object.h:644-644;0.05;0.01;;;;;;;;
