loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1439;python3.12;_PyObject_GenericGetAttrWithDict;5143;object.c:1516-1516,object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,object.h:243-243,object.h:701-705;Single;0.1;0.07;;;;;;;;
942;python3.12;_Py_dict_lookup;4867;object.c:871-875,dictobject.c:979-981,dictobject.c:984-984,dictobject.c:989-989,dictobject.c:992-993,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-706;InBetween;0.1;0.07;;;;;;;;
1116;python3.12;dict_dealloc;4989;object.c:2611-2611,object.c:2625-2625,dictobject.c:671-673,object.h:243-243,object.h:701-705,object.h:798-798;Single;0.1;0.07;;;;;;;;
1185;python3.12;PyUnicode_FromFormatV;5043;object.c:2611-2611,object.c:2625-2625,unicodeobject.c:1444-1444,unicodeobject.c:2304-2304,unicodeobject.c:2348-2349,unicodeobject.c:2352-2354,unicodeobject.c:2358-2358,unicodeobject.c:2410-2410,unicodeobject.c:2415-2420,unicodeobject.c:2429-2431,unicodeobject.c:2438-2439,unicodeobject.c:2447-2451,unicodeobject.c:2460-2463,unicodeobject.c:2470-2474,unicodeobject.c:2479-2480,unicodeobject.c:2485-2489,unicodeobject.c:2492-2493,unicodeobject.c:2496-2500,unicodeobject.c:2504-2504,unicodeobject.c:2508-2511,unicodeobject.c:2515-2515,unicodeobject.c:2519-2519,unicodeobject.c:2522-2522,unicodeobject.c:2526-2526,unicodeobject.c:2529-2529,unicodeobject.c:2654-2654,unicodeobject.c:2661-2661,unicodeobject.c:2761-2761,unicodeobject.c:2780-2782,unicodeobject.c:2814-2814,unicodeobject.c:2820-2820,unicodeobject.c:4780-4780,unicodeobject.c:13095-13095,unicodeobject.c:13098-13104,unicodeobject.c:13107-13107,unicodeobject.c:13112-13112,unicodeobject.h:212-212,unicodeobject.h:280-280,unicodeobject.h:363-364,unicodeobject.h:367-369,unicodeobject.h:372-372,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-705;InBetween;0.1;0.07;;;;;;;;
2181;python3.12;set_contains;5531;object.c:871-875,unicodeobject.c:10735-10735,object.h:243-243,object.h:644-647,object.h:701-706,setobject.c:70-94;Innermost;0.1;0.07;;;;;;;;
1192;python3.12;PyUnicode_FromFormatV;5043;unicodeobject.c:2792-2792,unicodeobject.c:2799-2801;Innermost;0.09;0.06;;;;;;;;
277;_tree.cpython-312-x86_64-linux-gnu.so;__pyx_f_7sklearn_4tree_5_tree_21DepthFirstTreeBuilder_build(__pyx_obj_7sklearn_4tree_5_tree_DepthFirstTreeBuilder*, __pyx_obj_7sklearn_4tree_5_tree_Tree*, _object*, __Pyx_memviewslice, int, __pyx_opt_args_7sklearn_4tree_5_tree_21DepthFirstTreeBuilder_build*);302;;Single;0.09;0.06;;;;;;;;
1226;python3.12;initialize_locals;5058;dictobject.c:1767-1767,ceval.c:1487-1489,ceval.c:1505-1505,ceval.c:1511-1511,ceval.c:1528-1528;Outermost;0.08;0.06;;;;;;;;
1001;python3.12;list_dealloc;4893;listobject.c:355-358,object.c:2611-2611,object.c:2625-2625,object.h:243-243,object.h:701-705,object.h:798-798;Single;0.07;0.05;;;;;;;;
2295;python3.12;vectorcall_method;5629;pycore_pystate.h:82-82,obmalloc.c:637-637,pycore_call.h:44-44,pycore_call.h:88-92,object.c:2611-2611,object.c:2625-2625,call.c:28-29,call.c:418-418,typeobject.c:900-900,typeobject.c:904-904,typeobject.c:2185-2185,typeobject.c:2189-2189,typeobject.c:2196-2197,typeobject.c:2226-2227,typeobject.c:2264-2264,typeobject.c:4758-4762,typeobject.c:4766-4766,pystate.c:1241-1242,pystate.c:1245-1247,pystate.c:2795-2795,pystate.c:2798-2798,pystate.c:2802-2807,pystate.c:2811-2812,pystate.c:2822-2822,pycore_ceval.h:87-88,pycore_object.h:150-150,pycore_pyerrors.h:23-23,object.h:220-220,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-705,abstract.h:60-60,pycore_frame.h:121-133,pycore_frame.h:246-247,ceval.c:1581-1582,ceval.c:1586-1588,ceval.c:1660-1661;Outermost;0.07;0.05;;;;;;;;
2798;python3.12;PyContextVar_Get;5892;object.h:644-647,object.h:788-788,context.c:215-228,context.c:249-254;Single;0.07;0.05;;;;;;;;
1582;python3.12;slot_tp_init;5266;object.c:2611-2611,object.c:2625-2625,call.c:491-496,call.c:503-512,typeobject.c:900-904,typeobject.c:2185-2189,typeobject.c:2196-2197,typeobject.c:4758-4766,typeobject.c:9010-9015,typeobject.c:9023-9024,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-647,object.h:701-705,string3.h:51-51;Single;0.06;0.04;;;;;;;;
929;python3.12;take_gil;4850;pycore_pystate.h:19-19,pycore_pystate.h:59-59,pycore_runtime.h:204-204,ceval_gil.c:67-67,ceval_gil.c:76-76,ceval_gil.c:83-85,ceval_gil.c:356-356,ceval_gil.c:378-378,ceval_gil.c:403-416,ceval_gil.c:432-432,ceval_gil.c:440-456,ceval_gil.c:470-470,ceval_gil.c:483-490,condvar.h:73-77,thread_pthread.h:149-153,thread_pthread.h:160-161,thread_pthread.h:316-319,pycore_interp.h:209-209;Single;0.06;0.04;;;;;;;;
1264;python3.12;_PyEval_EvalFrameDefault;5062;pycore_pystate.h:118-118,floatobject.c:260-266,floatobject.c:278-278,floatobject.c:284-284,obmalloc.c:830-831,object.h:220-220,object.h:243-243,object.h:274-274,bytecodes.c:2981-2982;Single;0.06;0.04;;;;;;;;
1546;python3.12;tuplecontains;5223;pycore_pystate.h:82-82,object.c:790-795,object.c:799-801,object.c:805-807,object.c:840-840,object.c:864-864,object.c:872-875,typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2130,typeobject.c:5557-5557,tupleobject.c:356-357,pycore_ceval.h:121-121,pycore_ceval.h:134-134,pycore_ceval.h:143-143,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-644,object.h:701-701;Outermost;0.06;0.04;;;;;;;;
1561;python3.12;vgetargskeywords;5238;getargs.c:591-593,getargs.c:601-607,getargs.c:1641-1643,getargs.c:1650-1652,getargs.c:1658-1659,getargs.c:1666-1673,getargs.c:1679-1679,getargs.c:1700-1700,getargs.c:1706-1715,getargs.c:1723-1723,getargs.c:1733-1733,getargs.c:1756-1756,getargs.c:1763-1764,pycore_pyerrors.h:23-23;Innermost;0.05;0.04;;;;;;;;
1186;python3.12;PyUnicode_FromFormatV;5043;unicodeobject.c:2779-2780,unicodeobject.c:2799-2799,unicodeobject.c:2802-2805,unicodeobject.c:13152-13153,unicodeobject.c:13157-13157,unicodeobject.c:13171-13171,unicodeobject.c:13174-13174,unicodeobject.c:13181-13181,unicodeobject.c:13204-13204,string3.h:51-51;InBetween;0.05;0.04;;;;;;;;
2621;python3.12;_Py_slot_tp_getattr_hook;5801;pycore_pystate.h:118-118,object.c:2611-2611,object.c:2625-2625,typeobject.c:891-913,typeobject.c:4725-4733,typeobject.c:4741-4743,typeobject.c:4758-4766,typeobject.c:8828-8828,typeobject.c:8840-8848,typeobject.c:8862-8862,pycore_object.h:150-150,object.h:243-243,object.h:644-647,object.h:701-705;Single;0.05;0.04;;;;;;;;
1569;python3.12;PyTraceBack_Here;5254;pycore_pystate.h:82-82,pycore_pystate.h:118-118,obmalloc.c:662-662,obmalloc.c:1570-1571,object.c:2193-2197,errors.c:33-34,pycore_gc.h:23-23,pycore_gc.h:63-63,pycore_gc.h:74-74,pycore_object.h:167-167,pycore_object.h:214-219,pycore_pyerrors.h:23-23,object.h:243-243,object.h:274-274,object.h:644-647,object.h:701-706,object.h:788-788,object.h:798-798,exceptions.c:291-295,traceback.c:55-57,traceback.c:250-250,traceback.c:257-258,gcmodule.c:2219-2219,gcmodule.c:2260-2262,gcmodule.c:2273-2279,gcmodule.c:2308-2310;Single;0.05;0.04;;;;;;;;
1238;python3.12;_PyEval_EvalFrameDefault;5062;bytesobject.h:37-37,pycore_pyerrors.h:23-23,object.h:234-234,object.h:243-243,pycore_frame.h:79-79,pycore_frame.h:153-154,pycore_frame.h:161-161,pycore_frame.h:175-176,pycore_frame.h:207-208,pycore_frame.h:211-211,ceval.c:624-624,ceval.c:915-915,ceval.c:918-918,ceval.c:930-931,ceval.c:938-938,ceval.c:946-948,ceval.c:958-958,ceval.c:992-995,ceval.c:1003-1005,ceval.c:1259-1260,ceval.c:1266-1266,ceval.c:1269-1269,ceval.c:2027-2027,ceval.c:2047-2047,ceval.c:2078-2078,pycore_code.h:344-345;InBetween;0.05;0.04;;;;;;;;
941;python3.12;_Py_dict_lookup;4867;dictobject.c:344-346,dictobject.c:978-978,dictobject.c:1003-1007;Innermost;0.04;0.03;;;;;;;;
1330;python3.12;deduce_unreachable;5069;pycore_pystate.h:118-118,pycore_gc.h:60-68,pycore_gc.h:74-74,object.h:243-243,gcmodule.c:107-107,gcmodule.c:289-292,gcmodule.c:424-424,gcmodule.c:430-433;Single;0.04;0.03;;;;;;;;
1156;python3.12;vgetargs1_impl;5016;getargs.c:282-284,getargs.c:311-318,getargs.c:403-403;Single;0.04;0.03;;;;;;;;
1037;python3.12;PyDict_Copy;4952;dictobject.c:826-830,object.h:644-647;Single;0.04;0.03;;;;;;;;
232;python3.12;_PyIncrementalNewlineDecoder_decode.cold;1489;textio.c:399-399,textio.c:426-441,unicodeobject.h:317-324;Single;0.04;0.03;;;;;;;;
956;python3.12;dictresize;4870;dictobject.c:284-284,dictobject.c:341-341,dictobject.c:344-344,dictobject.c:348-348,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:375-375,dictobject.c:378-380,dictobject.c:383-383,dictobject.c:386-386,dictobject.c:394-394,dictobject.c:1397-1397,dictobject.c:1400-1403;Outermost;0.04;0.03;;;;;;;;
1141;python3.12;_PyObject_MakeTpCall;5010;dictobject.c:1624-1625,object.h:220-220;Single;0.04;0.03;;;;;;;;
946;python3.12;unicodekeys_lookup_unicode;4868;dictobject.c:937-937;Innermost;0.04;0.03;;;;;;;;
1585;python3.12;_PyStack_UnpackDict;5269;call.c:1037-1040,dictobject.c:2118-2118,dictobject.c:2130-2141,dictobject.c:2146-2146,dictobject.c:2151-2153,dictobject.c:2158-2158,object.h:644-644,object.h:647-647,tupleobject.h:34-34,pycore_dict.h:134-135;InBetween;0.04;0.03;;;;;;;;
2134;python3.12;unicode_subscript;5499;pycore_pystate.h:82-82,longobject.c:604-604,longobject.c:610-610,unicodeobject.c:1720-1720,unicodeobject.c:1730-1743,unicodeobject.c:11119-11127,unicodeobject.c:13430-13433,unicodeobject.c:13493-13493,unicodeobject.h:219-219,unicodeobject.h:247-250,unicodeobject.h:256-256,unicodeobject.h:262-265,unicodeobject.h:317-324,abstract.c:1470-1487,abstract.c:1494-1494,pycore_pyerrors.h:23-23,object.h:220-220,object.h:243-243,object.h:643-644,object.h:701-705,object.h:967-967,pycore_long.h:166-166;Single;0.04;0.03;;;;;;;;
2232;python3.12;_in_weak_set;5583;object.c:871-875,unicodeobject.c:10735-10735,object.h:243-243,object.h:644-647,object.h:701-706,setobject.c:70-94;Innermost;0.04;0.02;;;;;;;;
1320;python3.12;gc_collect_main;5067;pycore_gc.h:60-60,gcmodule.c:322-323;Innermost;0.03;0.02;;;;;;;;
1194;python3.12;PyUnicode_FromFormatV;5043;unicodeobject.c:2353-2354;Innermost;0.03;0.02;;;;;;;;
1019;python3.12;insertdict;4914;dictobject.c:375-375,dictobject.c:378-380,dictobject.c:383-383,dictobject.c:1266-1272,dictobject.c:1276-1276,dictobject.c:1279-1279,dictobject.c:1284-1286,dictobject.c:1289-1292,dictobject.c:1295-1295,dictobject.c:1328-1328,pycore_dict.h:134-135,pycore_dict.h:189-189,pycore_dict.h:192-193;Outermost;0.03;0.02;;;;;;;;
2278;python3.12;list_slice;5619;listobject.c:482-484,object.h:644-647;Single;0.03;0.02;;;;;;;;
2102;python3.12;tuplerichcompare;5479;pycore_pystate.h:82-82,object.c:790-795,object.c:799-801,object.c:805-807,object.c:840-840,object.c:864-864,object.c:872-875,typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2130,typeobject.c:5557-5557,tupleobject.c:639-640,tupleobject.c:644-644,pycore_ceval.h:121-121,pycore_ceval.h:134-134,pycore_ceval.h:143-143,object.h:220-220,object.h:234-234,object.h:243-243,object.h:701-701;Outermost;0.03;0.02;;;;;;;;
2018;python3.12;clear_slots;5440;object.c:2611-2611,object.c:2625-2625,typeobject.c:1830-1835,object.h:243-243,object.h:701-705;Single;0.03;0.02;;;;;;;;
1393;python3.12;_Py_type_getattro_impl;5119;pycore_pystate.h:118-118,object.c:2611-2611,object.c:2625-2625,typeobject.c:891-913,typeobject.c:4725-4733,typeobject.c:4741-4743,typeobject.c:4758-4766,typeobject.c:4815-4829,typeobject.c:4839-4849,typeobject.c:4860-4862,typeobject.c:4869-4883,pycore_object.h:150-150,object.h:220-220,object.h:243-243,object.h:644-647,object.h:701-705,object.h:798-798;Single;0.03;0.02;;;;;;;;
1031;python3.12;_PyObject_GenericSetAttrWithDict;4947;pycore_pystate.h:118-118,object.c:1597-1597,object.c:1614-1614,object.c:2194-2197,object.c:2210-2210,object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,dictobject.c:284-284,dictobject.c:757-760,dictobject.c:1852-1854,dictobject.c:1861-1865,dictobject.c:1877-1877,dictobject.c:5706-5709,object.h:243-243,object.h:644-647,object.h:701-705,object.h:798-798,object.h:967-967;Single;0.03;0.02;;;;;;;;
1325;python3.12;gc_collect_main;5067;typeobject.c:5307-5307,tupleobject.c:136-136,tupleobject.c:140-141,tupleobject.c:145-145,pycore_gc.h:40-40,pycore_gc.h:59-60,pycore_gc.h:63-63,pycore_gc.h:68-68,pycore_gc.h:74-74,pycore_object.h:248-249,pycore_object.h:331-332,object.h:220-220,object.h:234-234,gcmodule.c:648-648,gcmodule.c:651-651;Outermost;0.02;0.01;;;;;;;;
1016;python3.12;unicode_decode_utf8;4911;unicodeobject.c:4583-4589;Single;0.02;0.01;;;;;;;;
1232;python3.12;initialize_locals;5058;ceval.c:1389-1391;Innermost;0.02;0.01;;;;;;;;
1013;python3.12;unicode_decode_utf8;4911;unicodeobject.c:4600-4600,unicodeobject.c:4603-4603,unicodeobject.c:4606-4608,unicodeobject.c:4613-4613,unicodeobject.c:4616-4618;Outermost;0.02;0.01;;;;;;;;
1080;python3.12;set_update_internal;4977;pycore_pystate.h:82-82,object.c:790-795,object.c:799-801,object.c:805-807,object.c:872-875,unicodeobject.c:10735-10735,typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2131,typeobject.c:5557-5557,pycore_ceval.h:121-121,pycore_ceval.h:134-134,pycore_ceval.h:143-143,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-706,setobject.c:129-131,setobject.c:134-140,setobject.c:144-152,setobject.c:156-157;InBetween;0.02;0.01;;;;;;;;
2197;python3.12;object_isinstance;5544;abstract.c:2575-2576,abstract.c:2599-2599,object.h:243-243,object.h:701-705,object.h:967-967;Single;0.02;0.01;;;;;;;;
1583;python3.12;lookup_maybe_method;5267;object.c:2611-2611,object.c:2625-2625,typeobject.c:900-904,typeobject.c:2185-2197,typeobject.c:2205-2205,typeobject.c:4758-4766,object.h:220-220,object.h:243-243,object.h:644-647,object.h:701-705;Single;0.02;0.01;;;;;;;;
933;python3.12;_Py_dict_lookup;4867;dictobject.c:344-344,dictobject.c:350-350,dictobject.c:972-974,dictobject.c:978-978,dictobject.c:1060-1062,pycore_dict.h:134-135;InBetween;0.02;0.01;;;;;;;;
2677;python3.12;PyUnicode_Splitlines;5817;split.h:360-361;Innermost;0.01;0.01;;;;;;;;
1945;python3.12;subtype_dealloc;5435;typeobject.c:1949-1950;Single;0.01;0.01;;;;;;;;
1166;python3.12;update_one_slot;5019;pycore_pystate.h:118-118,typeobject.c:225-231,typeobject.c:4679-4687,dictobject.c:1733-1740,pycore_pyerrors.h:23-23,object.h:967-967;Innermost;0.01;0.01;;;;;;;;
1082;python3.12;set_update_internal;4977;object.c:894-895,abstract.c:2847-2848,object.h:220-220,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-706,setobject.c:163-168,setobject.c:171-177,setobject.c:245-245,setobject.c:250-252,setobject.c:257-258,setobject.c:348-351,setobject.c:912-912,setobject.c:918-918;InBetween;0.01;0.01;;;;;;;;
1242;python3.12;_PyEval_EvalFrameDefault;5062;ceval.c:1247-1247,ceval.c:1289-1289,ceval.c:1293-1293,pycore_code.h:344-347,pycore_code.h:350-350;InBetween;0.01;0.01;;;;;;;;
1225;python3.12;initialize_locals;5058;object.h:644-644,ceval.c:1479-1480;InBetween;0.01;0.01;;;;;;;;
1570;python3.12;PyTraceBack_Here;5254;codeobject.c:971-972;Innermost;0.01;0.01;;;;;;;;
1901;python3.12;list_extend;5395;listobject.c:323-328,listobject.c:944-945,listobject.c:954-957,listobject.h:44-44,object.h:234-234,object.h:283-283;Single;0.01;0.01;;;;;;;;
1239;python3.12;_PyEval_EvalFrameDefault;5062;genobject.c:935-935,object.h:243-243,bytecodes.c:2941-2945,bytecodes.c:3191-3191,ceval.c:911-913,ceval.c:997-1000,ceval.c:1007-1007;Outermost;0.01;0.01;;;;;;;;
1179;python3.12;_PyObject_FastCallDictTstate;5033;obmalloc.c:637-637,call.c:28-29,call.c:149-149,pystate.c:1241-1242,pystate.c:1245-1247,pystate.c:2795-2795,pystate.c:2798-2798,pystate.c:2802-2807,pystate.c:2811-2812,pycore_ceval.h:87-88,pycore_pyerrors.h:23-23,object.h:644-644,object.h:647-647,pycore_frame.h:121-133,ceval.c:1582-1582,ceval.c:1586-1588,ceval.c:1671-1671;Outermost;0.01;0.01;;;;;;;;
1155;python3.12;vgetargs1_impl;5016;getargs.c:389-392,getargs.c:591-593,getargs.c:601-607;Single;0.01;0.01;;;;;;;;
3173;python3.12;list_remove;6585;listobject.c:2681-2686,listobject.c:2692-2692,object.h:243-243,object.h:644-647,object.h:701-705;Single;0.01;0.01;;;;;;;;
2555;python3.12;long_rshift;5776;object.c:2193-2194,object.c:2197-2197,longobject.c:46-46,longobject.c:54-54,longobject.c:121-123,longobject.c:210-211,longobject.c:215-219,longobject.c:265-265,longobject.c:269-269,longobject.c:272-272,longobject.c:604-604,longobject.c:610-610,longobject.c:4904-4904,longobject.c:4947-4947,longobject.c:4951-4952,longobject.c:4963-4964,longobject.c:4968-4969,longobject.c:4974-4980,longobject.c:4983-4986,longobject.c:5000-5001,longobject.c:5004-5004,longobject.c:5007-5011,longobject.c:5014-5017,longobject.c:5035-5038,longobject.c:5312-5312,pycore_object.h:167-167,object.h:274-274,object.h:644-644,object.h:647-647,pycore_long.h:166-166,pycore_long.h:179-179,pycore_long.h:222-223,pycore_long.h:229-230,longintrepr.h:111-111,longintrepr.h:121-122;Outermost;0.01;0.01;;;;;;;;
2193;python3.12;PyNumber_Long;5540;pycore_pystate.h:82-82,pycore_call.h:108-108,abstract.c:1554-1554,abstract.c:1561-1564,abstract.c:1571-1578,abstract.c:1616-1618,object.h:220-220,object.h:243-243,object.h:701-706,pycore_abstract.h:15-16;Single;0.01;0.01;;;;;;;;
1912;python3.12;PyImport_ImportModuleLevelObject;5405;fastsearch.h:55-59,fastsearch.h:98-101,object.c:1661-1663,object.c:1667-1675,object.c:1679-1679,object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,longobject.c:4894-4894,unicodeobject.c:898-898,unicodeobject.c:910-910,unicodeobject.c:915-915,unicodeobject.c:9173-9176,unicodeobject.c:9179-9179,unicodeobject.h:247-250,unicodeobject.h:262-262,unicodeobject.h:280-280,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-706,stdio2.h:97-97,pycore_long.h:160-160,import.c:2748-2748,import.c:2755-2757,import.c:2763-2763,import.c:2771-2776,import.c:2779-2779,import.c:2847-2847,import.c:2853-2855,import.c:2858-2860,import.c:2864-2864,import.c:2874-2876,import.c:2880-2880,import.c:2910-2910,import.c:2913-2915,import.c:2928-2928,import.c:2932-2932;InBetween;0.01;0.01;;;;;;;;
1897;python3.12;PyLong_AsUnsignedLong;5391;longobject.c:653-656;Single;0.01;0.01;;;;;;;;
1844;python3.12;long_lshift;5366;obmalloc.c:662-662,obmalloc.c:1570-1571,object.c:2193-2194,object.c:2197-2197,longobject.c:54-54,longobject.c:60-64,longobject.c:121-123,longobject.c:168-168,longobject.c:5077-5077,longobject.c:5081-5090,longobject.c:5115-5115,pycore_object.h:104-104,pycore_object.h:111-111,pycore_object.h:167-167,object.h:274-274,pycore_long.h:166-166,pycore_long.h:222-222,pycore_long.h:229-230,pycore_long.h:236-238,longintrepr.h:121-122;Outermost;0.01;0.01;;;;;;;;
1660;python3.12;_PyUnicode_ScanIdentifier;5295;unicodeobject.c:11595-11597,unicodeobject.h:317-324;Single;0.01;0.01;;;;;;;;
1389;python3.12;cfunction_vectorcall_FASTCALL_KEYWORDS;5113;listobject.c.h:202-202,listobject.c.h:218-223,pycore_ceval.h:143-143,methodobject.c:441-441;Single;0.01;0.01;;;;;;;;
1174;python3.12;do_super_lookup;5029;typeobject.c:225-225,typeobject.c:231-231,typeobject.c:10215-10231,typeobject.c:10263-10263,dictobject.c:284-284,dictobject.c:1755-1769,pycore_pyerrors.h:23-23,object.h:967-967;Innermost;0.01;0.01;;;;;;;;
1051;python3.12;list_sort_impl;4971;listobject.c:1057-1058,listobject.c:1532-1532,listobject.c:1538-1538,listobject.c:1544-1545,listobject.c:1548-1555,listobject.c:1566-1568,listobject.c:2003-2003,listobject.c:2023-2027,listobject.c:2046-2046,listobject.c:2049-2049,listobject.c:2053-2053,listobject.c:2260-2260,listobject.c:2275-2275,listobject.c:2291-2292,listobject.c:2298-2300,listobject.c:2320-2320,listobject.c:2327-2329,listobject.c:2332-2332,listobject.c:2335-2335,listobject.c:2358-2359,listobject.c:2364-2366,listobject.c:2374-2376,listobject.c:2379-2379,listobject.c:2382-2386,listobject.c:2396-2396,listobject.c:2399-2400,listobject.c:2403-2403,listobject.c:2406-2406,listobject.c:2414-2414,listobject.c:2419-2420,listobject.c:2472-2478,listobject.c:2481-2481,listobject.c:2489-2489,listobject.c:2495-2495,listobject.c:2498-2500,listobject.c:2509-2509,object.h:220-220,object.h:234-234,object.h:283-283,object.h:644-644,object.h:788-788;Outermost;0.01;0.01;;;;;;;;
1272;python3.12;_PyEval_EvalFrameDefault;5062;bytecodes.c:2775-2776;Single;0.01;0.01;;;;;;;;
1323;python3.12;gc_collect_main;5067;pycore_gc.h:59-60,gcmodule.c:663-666;Innermost;0.01;0.01;;;;;;;;
1258;python3.12;_PyEval_EvalFrameDefault;5062;object.h:243-243,generated_cases.c.h:2208-2209;Single;0.01;0.01;;;;;;;;
980;python3.12;type_ready;4877;pycore_pystate.h:118-118,object.c:894-895,object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,unicodeobject.c:235-235,unicodeobject.c:1853-1853,unicodeobject.c:4780-4780,unicodeobject.c:14720-14724,unicodeobject.c:14731-14744,unicodeobject.c:14756-14756,unicodeobject.c:14780-14780,typeobject.c:1722-1727,typeobject.c:6862-6862,typeobject.c:9627-9650,typeobject.c:10104-10110,typeobject.c:10116-10120,typeobject.c:10127-10127,dictobject.c:284-284,dictobject.c:1852-1854,dictobject.c:1861-1865,dictobject.c:1877-1877,dictobject.c:3696-3704,pycore_gc.h:23-23,pycore_gc.h:63-63,pycore_gc.h:74-74,pycore_object.h:74-74,pycore_object.h:214-219,descrobject.c:906-912,descrobject.c:1011-1015,object.h:220-220,object.h:243-243,object.h:644-647,object.h:701-705,object.h:967-967;Single;0.01;0.01;;;;;;;;
1257;python3.12;_PyEval_EvalFrameDefault;5062;object.h:243-243,bytecodes.c:1529-1533;Single;0.01;0.01;;;;;;;;
1062;python3.12;list_sort_impl;4971;listobject.c:1256-1261,listobject.c:1331-1331;Innermost;0.01;0.01;;;;;;;;
