group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;CMP,;0,;0x52ef67,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;MOV,;8,;0x52f1fd,;Not mono block loop;0;Success;8;8;0;8;0;1;
2;LL;MOV,MOV,;0,0,;0x52ed46,0x52f1ea,;Not mono block loop;0;Success;16;8;8;8;0;2;
1;S;MOV,;0,;0x52f2a8,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52ef12,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52ee2c,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52eec3,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52ef63,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;0,;0x52ee7b,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52efb4,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;CMP,;0,;0x52ece2,;Not mono block loop;0;Success;4;4;0;4;0;1;
3;LLL;CMP,CMP,CMP,;32,33,34,;0x52f20f,0x52f219,0x52f223,;Not mono block loop;0;Success;3;3;0;3;0;3;
1;L;MOV,;0,;0x52ecde,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;CMP,;0,;0x52ee30,;Not mono block loop;0;Success;4;4;0;4;0;1;
1;L;MOV,;0,;0x52ede2,;Not mono block loop;0;Success;8;8;0;8;0;1;
1;L;MOV,;0,;0x52ed95,;Not mono block loop;0;Success;8;8;0;8;0;1;
