block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
130618;libpython3.12.so.1.0;bytecodes.c:192-192,generated_cases.c.h:191-191,object.h:644-644;0.34;0.19;;;;;;;;
129862;libpython3.12.so.1.0;bytecodes.c:450-450;0.34;0.19;;;;;;;;
131499;libpython3.12.so.1.0;pycore_object.h:118-118,object.h:243-243;0.33;0.18;;;;;;;;
129863;libpython3.12.so.1.0;bytecodes.c:453-453;0.32;0.18;;;;;;;;
44282;libpython3.12.so.1.0;pycore_object.h:167-167,object.h:274-274;0.32;0.18;;;;;;;;
43964;libpython3.12.so.1.0;floatobject.c:275-275,pycore_pystate.h:118-118;0.32;0.18;;;;;;;;
129746;libpython3.12.so.1.0;ceval.c:2725-2725,bytecodes.c:309-309;0.31;0.17;;;;;;;;
43969;libpython3.12.so.1.0;floatobject.c:264-266,floatobject.c:286-286,object.h:274-274;0.31;0.17;;;;;;;;
66326;libpython3.12.so.1.0;obmalloc.c:859-859,pycore_pystate.h:27-27,pycore_pystate.h:118-118;0.3;0.17;;;;;;;;
130617;libpython3.12.so.1.0;bytecodes.c:209-209,generated_cases.c.h:183-184;0.29;0.16;;;;;;;;
129910;libpython3.12.so.1.0;bytecodes.c:169-169,generated_cases.c.h:526-529;0.28;0.16;;;;;;;;
129742;libpython3.12.so.1.0;bytecodes.c:305-305;0.26;0.14;;;;;;;;
129934;libpython3.12.so.1.0;bytecodes.c:571-571;0.25;0.14;;;;;;;;
51671;libpython3.12.so.1.0;longobject.c:54-54,longobject.c:331-331;0.25;0.14;;;;;;;;
131496;libpython3.12.so.1.0;bytecodes.c:309-309;0.24;0.13;;;;;;;;
129745;libpython3.12.so.1.0;bytecodes.c:309-309;0.24;0.13;;;;;;;;
66617;libpython3.12.so.1.0;obmalloc.c:1527-1527;0.24;0.13;;;;;;;;
130629;libpython3.12.so.1.0;object.h:647-647;0.23;0.13;;;;;;;;
129530;libpython3.12.so.1.0;bytecodes.c:2157-2157,generated_cases.c.h:3032-3032,generated_cases.c.h:3038-3038;0.23;0.13;;;;;;;;
129544;libpython3.12.so.1.0;bytecodes.c:2415-2415,generated_cases.c.h:3399-3400;0.23;0.13;;;;;;;;
66615;libpython3.12.so.1.0;obmalloc.c:1562-1562,pycore_pystate.h:118-118;0.23;0.13;;;;;;;;
129907;libpython3.12.so.1.0;pycore_object.h:118-118,bytecodes.c:381-381;0.22;0.12;;;;;;;;
129930;libpython3.12.so.1.0;bytecodes.c:563-565;0.21;0.12;;;;;;;;
129901;libpython3.12.so.1.0;bytecodes.c:376-376,generated_cases.c.h:514-516;0.21;0.12;;;;;;;;
129902;libpython3.12.so.1.0;bytecodes.c:377-377;0.2;0.11;;;;;;;;
66635;libpython3.12.so.1.0;obmalloc.c:1359-1362;0.2;0.11;;;;;;;;
51692;libpython3.12.so.1.0;longobject.c:218-218,longobject.c:331-331;0.2;0.11;;;;;;;;
51670;libpython3.12.so.1.0;longobject.c:296-296,longobject.c:302-302;0.19;0.11;;;;;;;;
66341;libpython3.12.so.1.0;obmalloc.c:1129-1129;0.19;0.1;;;;;;;;
51673;libpython3.12.so.1.0;longobject.c:210-210;0.19;0.1;;;;;;;;
50310;libpython3.12.so.1.0;longobject.c:3285-3285,longintrepr.h:121-122;0.19;0.1;;;;;;;;
66435;libpython3.12.so.1.0;obmalloc.c:828-830;0.17;0.09;;;;;;;;
129939;libpython3.12.so.1.0;bytecodes.c:169-169,generated_cases.c.h:817-819;0.16;0.09;;;;;;;;
48071;libpython3.12.so.1.0;listobject.c:2705-2705;0.15;0.08;;;;;;;;
131498;libpython3.12.so.1.0;pycore_object.h:118-118,object.h:243-243;0.13;0.07;;;;;;;;
129854;libpython3.12.so.1.0;bytecodes.c:169-169,generated_cases.c.h:741-743;0.11;0.06;;;;;;;;
129932;libpython3.12.so.1.0;bytecodes.c:572-572,object.h:243-243;0.11;0.06;;;;;;;;
66336;libpython3.12.so.1.0;obmalloc.c:1827-1827;0.11;0.06;;;;;;;;
66334;libpython3.12.so.1.0;obmalloc.c:1808-1813;0.11;0.06;;;;;;;;
129853;libpython3.12.so.1.0;pycore_list.h:53-53,listobject.h:44-44;0.11;0.06;;;;;;;;
130620;libpython3.12.so.1.0;bytecodes.c:209-209;0.11;0.06;;;;;;;;
130004;libpython3.12.so.1.0;object.h:647-647;0.11;0.06;;;;;;;;
50308;libpython3.12.so.1.0;longobject.c:3293-3293;0.11;0.06;;;;;;;;
48444;libpython3.12.so.1.0;object.h:798-798,listobject.c:356-356;0.1;0.05;;;;;;;;
129936;libpython3.12.so.1.0;bytecodes.c:573-573,object.h:243-243;0.08;0.04;;;;;;;;
130020;libpython3.12.so.1.0;bytecodes.c:209-209,generated_cases.c.h:119-120;0.08;0.04;;;;;;;;
130006;libpython3.12.so.1.0;bytecodes.c:204-204,generated_cases.c.h:107-107,object.h:644-644;0.07;0.04;;;;;;;;
130621;libpython3.12.so.1.0;bytecodes.c:209-209;0.07;0.04;;;;;;;;
129928;libpython3.12.so.1.0;bytecodes.c:559-559;0.07;0.04;;;;;;;;
66625;libpython3.12.so.1.0;obmalloc.c:1574-1574;0.07;0.04;;;;;;;;
44283;libpython3.12.so.1.0;pycore_object.h:170-170;0.07;0.04;;;;;;;;
129940;libpython3.12.so.1.0;bytecodes.c:573-573;0.06;0.03;;;;;;;;
66548;libpython3.12.so.1.0;obmalloc.c:1449-1458;0.06;0.03;;;;;;;;
66338;libpython3.12.so.1.0;obmalloc.c:1856-1856;0.06;0.03;;;;;;;;
129545;libpython3.12.so.1.0;bytecodes.c:2417-2417;0.05;0.03;;;;;;;;
129929;libpython3.12.so.1.0;bytecodes.c:562-562;0.05;0.03;;;;;;;;
44286;libpython3.12.so.1.0;floatobject.c:155-157;0.05;0.03;;;;;;;;
44280;libpython3.12.so.1.0;floatobject.c:149-149;0.04;0.02;;;;;;;;
176432;libpython3.12.so.1.0;gcmodule.c:556-556;0.04;0.02;;;;;;;;
176422;libpython3.12.so.1.0;gcmodule.c:476-476;0.04;0.02;;;;;;;;
131500;libpython3.12.so.1.0;pycore_object.h:125-125;0.04;0.02;;;;;;;;
131502;libpython3.12.so.1.0;pycore_object.h:125-125;0.04;0.02;;;;;;;;
130022;libpython3.12.so.1.0;bytecodes.c:209-209,object.h:243-243;0.04;0.02;;;;;;;;
130007;libpython3.12.so.1.0;bytecodes.c:169-169,generated_cases.c.h:107-107,generated_cases.c.h:114-116;0.03;0.01;;;;;;;;
131501;libpython3.12.so.1.0;bytecodes.c:309-309;0.03;0.01;;;;;;;;
130021;libpython3.12.so.1.0;bytecodes.c:169-169,generated_cases.c.h:119-125;0.03;0.01;;;;;;;;
129851;libpython3.12.so.1.0;pycore_list.h:51-51,generated_cases.c.h:735-737,object.h:234-234;0.03;0.01;;;;;;;;
130624;libpython3.12.so.1.0;object.h:647-647;0.03;0.01;;;;;;;;
51689;libpython3.12.so.1.0;pycore_object.h:170-170;0.03;0.01;;;;;;;;
48451;libpython3.12.so.1.0;object.h:706-706;0.03;0.01;;;;;;;;
129010;libpython3.12.so.1.0;object.h:647-647;0.02;0.01;;;;;;;;
129937;libpython3.12.so.1.0;bytecodes.c:572-572;0.02;0.01;;;;;;;;
129905;libpython3.12.so.1.0;bytecodes.c:381-381;0.02;0.01;;;;;;;;
66421;libpython3.12.so.1.0;obmalloc.c:801-801;0.02;0.01;;;;;;;;
43968;libpython3.12.so.1.0;floatobject.c:261-261,floatobject.c:286-286;0.02;0.01;;;;;;;;
129286;libpython3.12.so.1.0;bytecodes.c:2994-2994,generated_cases.c.h:4141-4144;0.01;0;;;;;;;;
130008;libpython3.12.so.1.0;object.h:647-647;0.01;0;;;;;;;;
129245;libpython3.12.so.1.0;bytecodes.c:2872-2872,object.h:967-967;0.01;0;;;;;;;;
131457;libpython3.12.so.1.0;bytecodes.c:381-381;0.01;0;;;;;;;;
130744;libpython3.12.so.1.0;bytecodes.c:1371-1371,pycore_code.h:313-313,generated_cases.c.h:1859-1859;0.01;0;;;;;;;;
129290;libpython3.12.so.1.0;bytecodes.c:2996-2996,pycore_pystate.h:118-118;0.01;0;;;;;;;;
129247;libpython3.12.so.1.0;bytecodes.c:2874-2874;0.01;0;;;;;;;;
130747;libpython3.12.so.1.0;bytecodes.c:1377-1377;0.01;0;;;;;;;;
130748;libpython3.12.so.1.0;bytecodes.c:1380-1381,pycore_dict.h:135-135;0.01;0;;;;;;;;
130749;libpython3.12.so.1.0;object.h:644-644;0.01;0;;;;;;;;
129000;libpython3.12.so.1.0;generated_cases.c.h:4669-4669,object.h:243-243;0.01;0;;;;;;;;
129906;libpython3.12.so.1.0;bytecodes.c:381-381,bytecodes.c:740-740;0.01;0;;;;;;;;
130023;libpython3.12.so.1.0;bytecodes.c:209-209;0.01;0;;;;;;;;
74128;libpython3.12.so.1.0;typeobject.c:2130-2130;0.01;0;;;;;;;;
67397;libpython3.12.so.1.0;rangeobject.c:104-105;0.01;0;;;;;;;;
67259;libpython3.12.so.1.0;rangeobject.c:51-51,rangeobject.c:183-185;0.01;0;;;;;;;;
66636;libpython3.12.so.1.0;obmalloc.c:1368-1370,obmalloc.c:1565-1565;0.01;0;;;;;;;;
66511;libpython3.12.so.1.0;obmalloc.c:1149-1150;0.01;0;;;;;;;;
66512;libpython3.12.so.1.0;obmalloc.c:1405-1405,obmalloc.c:1412-1416;0.01;0;;;;;;;;
66520;libpython3.12.so.1.0;obmalloc.c:1473-1479;0.01;0;;;;;;;;
66335;libpython3.12.so.1.0;obmalloc.c:1604-1611,obmalloc.c:1821-1821;0.01;0;;;;;;;;
52699;libpython3.12.so.1.0;longobject.c:529-529;0.01;0;;;;;;;;
34681;libpython3.12.so.1.0;codeobject.c:137-137,codeobject.c:2310-2311,object.h:234-234;0.01;0;;;;;;;;
21110;libpython3.12.so.1.0;abstract.c:1175-1176,abstract.c:1249-1249;0.01;0;;;;;;;;
100;libpython3.12.so.1.0;dictobject.c:346-346,dictobject.c:945-949;0.01;0;;;;;;;;
34634;libpython3.12.so.1.0;codeobject.c:1488-1490;0.01;0;;;;;;;;
74129;libpython3.12.so.1.0;typeobject.c:2131-2131;0.01;0;;;;;;;;
48452;libpython3.12.so.1.0;listobject.c:355-358;0.01;0;;;;;;;;
