loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
3600;libpython3.12.so.1.0;_PyCode_Quicken;4088;specialize.c:275-300;Single;0.06;0.01;;;;;;;;
2338;libpython3.12.so.1.0;PyUnicode_FromFormatV;2684;unicodeobject.c:2358-2358,unicodeobject.c:2452-2452,unicodeobject.c:2475-2475,unicodeobject.c:2522-2522,unicodeobject.c:2526-2526,unicodeobject.c:2529-2529,unicodeobject.c:2546-2548,unicodeobject.c:2553-2554,unicodeobject.c:2580-2581,unicodeobject.c:2586-2592,unicodeobject.c:2595-2598,unicodeobject.c:2601-2604,unicodeobject.c:2607-2608,unicodeobject.c:2612-2615,unicodeobject.c:2618-2618,unicodeobject.c:2621-2624,unicodeobject.c:2696-2696,unicodeobject.c:2757-2757,unicodeobject.c:2782-2782,unicodeobject.c:2793-2793,unicodeobject.c:2814-2814,unicodeobject.c:2818-2820,unicodeobject.c:13077-13077;Outermost;0.06;0.01;;;;;;;;
1145;libpython3.12.so.1.0;_Py_dict_lookup;1564;dictobject.c:344-360,dictobject.c:978-993,dictobject.c:1003-1007,object.h:243-243,object.h:644-647,object.h:701-706;Innermost;0.06;0.01;;;;;;;;
2917;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytecodes.c:2941-2942,object.h:243-243;Single;0.04;0.01;;;;;;;;
3958;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:488-491,pycore_gc.h:60-60;Innermost;0.04;0.01;;;;;;;;
3287;libpython3.12.so.1.0;vgetargs1_impl;3438;getargs.c:283-298,getargs.c:312-317;Single;0.04;0.01;;;;;;;;
3281;libpython3.12.so.1.0;vgetargs1_impl;3438;getargs.c:389-395,getargs.c:401-401;Single;0.04;0.01;;;;;;;;
2340;libpython3.12.so.1.0;PyUnicode_FromFormatV;2684;unicodeobject.c:2792-2792,unicodeobject.c:2799-2801;Innermost;0.04;0.01;;;;;;;;
3314;libpython3.12.so.1.0;vgetargskeywords;3439;getargs.c:1607-1608;Single;0.02;0;;;;;;;;
3311;libpython3.12.so.1.0;vgetargskeywords;3439;getargs.c:1643-1643,getargs.c:1649-1652,getargs.c:1658-1658;Outermost;0.02;0;;;;;;;;
2914;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytecodes.c:1478-1480,object.h:644-647;Single;0.02;0;;;;;;;;
3959;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:92-92,gcmodule.c:586-587,gcmodule.c:621-621,gcmodule.c:631-636,pycore_gc.h:68-68,pycore_gc.h:74-74;Innermost;0.02;0;;;;;;;;
2913;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;generated_cases.c.h:2021-2022,object.h:243-243;Single;0.02;0;;;;;;;;
3955;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:86-86,gcmodule.c:289-292,gcmodule.c:677-677,gcmodule.c:694-701,pycore_gc.h:63-68,pycore_gc.h:74-74;Innermost;0.02;0;;;;;;;;
3946;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:716-719;Innermost;0.02;0;;;;;;;;
2877;libpython3.12.so.1.0;initialize_locals;3109;ceval.c:1373-1376,ceval.c:1379-1379,ceval.c:1388-1391,ceval.c:1400-1400,ceval.c:1409-1409,ceval.c:1425-1425,ceval.c:1428-1428,ceval.c:1439-1439,ceval.c:1445-1445,ceval.c:1511-1511,ceval.c:1528-1528,object.h:243-243,object.h:967-967;Outermost;0.02;0;;;;;;;;
3943;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:86-86,gcmodule.c:333-333,pycore_gc.h:60-60;Innermost;0.02;0;;;;;;;;
3506;libpython3.12.so.1.0;countformat;3792;modsupport.c:46-47,modsupport.c:74-78;Innermost;0.02;0;;;;;;;;
2975;libpython3.12.so.1.0;instr_sequence_to_cfg;3199;compile.c:327-328;Single;0.02;0;;;;;;;;
1323;libpython3.12.so.1.0;set_add_entry;2025;setobject.c:125-127,setobject.c:158-159;Innermost;0.02;0;;;;;;;;
3273;libpython3.12.so.1.0;convertitem;3437;getargs.c:512-513,getargs.c:519-521;Outermost;0.02;0;;;;;;;;
2893;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytesobject.h:37-37,ceval.c:930-930,ceval.c:938-938,ceval.c:957-958,ceval.c:962-965,ceval.c:968-968,ceval.c:975-978,ceval.c:982-982,ceval.c:1260-1260,ceval.c:1266-1266,ceval.c:1289-1289,ceval.c:1293-1293,ceval.c:1297-1298,ceval.c:2027-2027,ceval.c:2090-2090,ceval.c:2093-2093,pycore_code.h:344-345,pycore_code.h:350-350,pycore_frame.h:79-79,object.h:234-234;InBetween;0.02;0;;;;;;;;
855;libpython3.12.so.1.0;list_sort_impl;1375;listobject.c:1057-1061,listobject.c:1131-1133,listobject.c:1244-1244,listobject.c:1316-1316,listobject.c:1319-1322,listobject.c:1330-1331,listobject.c:1566-1566,listobject.c:1948-1948,listobject.c:1961-1962,listobject.c:1971-1971,listobject.c:1996-1996,listobject.c:1999-2001,listobject.c:2007-2007,listobject.c:2059-2060,listobject.c:2434-2434,listobject.c:2440-2443,listobject.c:2454-2456,listobject.c:2460-2460;Outermost;0.02;0;;;;;;;;
675;libpython3.12.so.1.0;_PyCode_CheckLineNumber;766;codeobject.c:971-972;Innermost;0.02;0;;;;;;;;
3166;libpython3.12.so.1.0;_PyCfg_Stackdepth;3417;pycore_opcode_utils.h:76-78,flowgraph.c:704-709,flowgraph.c:738-764;Innermost;0.02;0;;;;;;;;
2661;libpython3.12.so.1.0;_PyAssemble_MakeCodeObject;3005;assemble.c:435-439,tupleobject.h:34-34,object.h:644-647;Single;0.02;0;;;;;;;;
1523;libpython3.12.so.1.0;type_ready;2388;pycore_object.h:150-150,typeobject.c:195-195,typeobject.c:225-231,typeobject.c:6768-6770,typeobject.c:6803-6895,typeobject.c:6901-6955,typeobject.c:6962-6962,typeobject.c:7253-7254,typeobject.c:7270-7272,pycore_pystate.h:118-118,object.h:967-967;Single;0.02;0;;;;;;;;
1476;libpython3.12.so.1.0;update_one_slot;2376;typeobject.c:9663-9663,typeobject.c:9669-9673,typeobject.c:9677-9677,typeobject.c:9683-9684,typeobject.c:9782-9784,typeobject.c:9788-9791,typeobject.c:9795-9805,typeobject.c:9815-9815,typeobject.c:9818-9821,typeobject.c:9834-9834,typeobject.c:9840-9840,typeobject.c:9845-9845,typeobject.c:9849-9852,typeobject.c:9855-9855,methodobject.h:41-41,object.h:220-220;Outermost;0.02;0;;;;;;;;
1442;libpython3.12.so.1.0;PyType_IsSubtype;2270;typeobject.c:2130-2131;Single;0.02;0;;;;;;;;
1103;libpython3.12.so.1.0;dict_traverse;1522;dictobject.c:3544-3545;Single;0.02;0;;;;;;;;
674;libpython3.12.so.1.0;_PyCode_CheckLineNumber;766;codeobject.c:456-459,codeobject.c:472-472,codeobject.c:482-485,codeobject.c:494-494,codeobject.c:857-857,codeobject.c:873-873,codeobject.c:887-887,codeobject.c:961-963,codeobject.c:968-969,codeobject.c:1071-1071;Outermost;0.02;0;;;;;;;;
3271;libpython3.12.so.1.0;convertitem;3437;getargs.c:603-609,getargs.c:632-637,getargs.c:675-675,getargs.c:862-862,getargs.c:1004-1004,getargs.c:1307-1307;Single;0.02;0;;;;;;;;
2891;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;ceval.c:624-624,ceval.c:918-919,ceval.c:930-931,ceval.c:946-946,ceval.c:952-952,ceval.c:992-995,ceval.c:1004-1004,ceval.c:1247-1247,ceval.c:1269-1269,ceval.c:1283-1283,ceval.c:1286-1286,ceval.c:2011-2015,ceval.c:2019-2019,ceval.c:2027-2027,ceval.c:2047-2047,ceval.c:2078-2078,bytecodes.c:607-607,pycore_code.h:344-345,pycore_pyerrors.h:23-23,pycore_frame.h:79-79,pycore_frame.h:153-154,pycore_frame.h:161-161,pycore_frame.h:175-176,pycore_frame.h:207-208,pycore_frame.h:211-211,object.h:243-243;Outermost;0.02;0;;;;;;;;
2869;libpython3.12.so.1.0;initialize_locals;3109;ceval.c:1341-1344;Single;0.02;0;;;;;;;;
2437;libpython3.12.so.1.0;PyUnicode_Format;2713;unicodeobject.h:212-212,unicodeobject.h:219-219,unicodeobject.h:248-248,unicodeobject.h:256-256,unicodeobject.h:262-262,unicodeobject.h:280-280,unicodeobject.h:293-299,unicodeobject.h:304-304,unicodeobject.h:317-321,unicodeobject.h:324-324,unicodeobject.h:343-348,unicodeobject.h:351-351,unicodeobject.h:363-363,unicodeobject.h:368-371,unicodeobject.h:375-375,object.h:220-220,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-706,object.h:967-967,unicodeobject.c:277-277,unicodeobject.c:281-283,unicodeobject.c:288-290,unicodeobject.c:296-298,unicodeobject.c:13075-13078,unicodeobject.c:13529-13538,unicodeobject.c:13560-13561,unicodeobject.c:13564-13577,unicodeobject.c:13581-13582,unicodeobject.c:13742-13742,unicodeobject.c:13746-13748,unicodeobject.c:13751-13754,unicodeobject.c:13761-13761,unicodeobject.c:13764-13767,unicodeobject.c:13773-13773,unicodeobject.c:13799-13801,unicodeobject.c:13807-13807,unicodeobject.c:13812-13812,unicodeobject.c:13818-13818,unicodeobject.c:13831-13832,unicodeobject.c:13839-13841,unicodeobject.c:13847-13849,unicodeobject.c:13854-13854,unicodeobject.c:13858-13858,unicodeobject.c:13883-13886,unicodeobject.c:13890-13890,unicodeobject.c:13894-13894,unicodeobject.c:13899-13899,unicodeobject.c:13904-13904,unicodeobject.c:13962-13964,unicodeobject.c:13971-13972,unicodeobject.c:13983-13983,unicodeobject.c:13992-13992,unicodeobject.c:14007-14008,unicodeobject.c:14013-14014,unicodeobject.c:14024-14028,unicodeobject.c:14033-14033,unicodeobject.c:14064-14065,unicodeobject.c:14068-14068,unicodeobject.c:14072-14072,unicodeobject.c:14076-14078,unicodeobject.c:14083-14083,unicodeobject.c:14087-14092,unicodeobject.c:14116-14117,unicodeobject.c:14133-14135,unicodeobject.c:14141-14142,unicodeobject.c:14146-14146,unicodeobject.c:14149-14149,unicodeobject.c:14154-14154,unicodeobject.c:14176-14178,unicodeobject.c:14181-14183,unicodeobject.c:14186-14186,unicodeobject.c:14193-14194,unicodeobject.c:14199-14217,unicodeobject.c:14221-14225,unicodeobject.c:14228-14229,unicodeobject.c:14232-14234,unicodeobject.c:14237-14240,unicodeobject.c:14244-14250,unicodeobject.c:14256-14256,unicodeobject.c:14259-14268,unicodeobject.c:14272-14275,unicodeobject.c:14281-14286,unicodeobject.c:14289-14292,unicodeobject.c:14297-14300,unicodeobject.c:14304-14307,unicodeobject.c:14336-14336,unicodeobject.c:14340-14340,unicodeobject.c:14346-14346,unicodeobject.c:14350-14353,unicodeobject.c:14365-14365,unicodeobject.c:14423-14425,unicodeobject.c:14434-14436,unicodeobject.c:14439-14439;Outermost;0.02;0;;;;;;;;
2322;libpython3.12.so.1.0;unicode_decode_utf8;2679;object.h:243-243,object.h:701-701,object.h:705-706,object.h:798-798,unicodeobject.c:4649-4649,unicodeobject.c:4685-4687,unicodeobject.c:4700-4700,unicodeobject.c:4759-4764,unicodeobject.c:4767-4771,codecs.h:84-84,codecs.h:237-238;Outermost;0.02;0;;;;;;;;
2186;libpython3.12.so.1.0;_PyUnicode_JoinArray;2630;unicodeobject.h:219-219,unicodeobject.h:248-248,unicodeobject.h:256-256,unicodeobject.h:262-262,unicodeobject.h:280-280,unicodeobject.c:9631-9648;Single;0.02;0;;;;;;;;
2138;libpython3.12.so.1.0;PyUnicode_AsEncodedString;2616;unicodeobject.c:3154-3177;Single;0.02;0;;;;;;;;
1731;libpython3.12.so.1.0;unicode_startswith;2520;unicodeobject.h:248-248,unicodeobject.h:256-256,unicodeobject.h:262-262,unicodeobject.h:280-280,unicodeobject.h:317-321,unicodeobject.h:324-324,find.h:113-114,object.h:220-220,unicodeobject.c:9200-9202,unicodeobject.c:9205-9205,unicodeobject.c:9208-9212,unicodeobject.c:9219-9221,unicodeobject.c:9224-9229,unicodeobject.c:9236-9236,unicodeobject.c:12842-12844,unicodeobject.c:12854-12854;Outermost;0.02;0;;;;;;;;
1465;libpython3.12.so.1.0;find_name_in_mro;2302;typeobject.c:225-231,typeobject.c:4679-4687,pycore_pystate.h:118-118;Single;0.02;0;;;;;;;;
1387;libpython3.12.so.1.0;tuplerichcompare;2127;tupleobject.c:639-644;Single;0.02;0;;;;;;;;
1375;libpython3.12.so.1.0;tupletraverse;2110;tupleobject.c:607-608;Single;0.02;0;;;;;;;;
1210;libpython3.12.so.1.0;odict_traverse;1666;odictobject.c:1408-1409;Single;0.02;0;;;;;;;;
845;libpython3.12.so.1.0;list_dealloc;1370;object.h:243-243,object.h:701-706,object.h:798-798,listobject.c:355-358;Single;0.02;0;;;;;;;;
