module;src_file;score;issue;opts;
python3.7;boolobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;boolobject.c;;"-funroll-loops is missing. ";"";
python3.7;typeobject.c.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;typeobject.c.h;;"-funroll-loops is missing. ";"";
python3.7;gcmodule.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;gcmodule.c;;"-funroll-loops is missing. ";"";
python3.7;node.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;node.c;;"-funroll-loops is missing. ";"";
python3.7;tupleobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;tupleobject.c;;"-funroll-loops is missing. ";"";
python3.7;bltinmodule.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;bltinmodule.c;;"-funroll-loops is missing. ";"";
python3.7;exceptions.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;exceptions.c;;"-funroll-loops is missing. ";"";
python3.7;unicodeobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;unicodeobject.c;;"-funroll-loops is missing. ";"";
python3.7;traceback.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;traceback.c;;"-funroll-loops is missing. ";"";
python3.7;call.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;call.c;;"-funroll-loops is missing. ";"";
python3.7;dictobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;dictobject.c;;"-funroll-loops is missing. ";"";
python3.7;longobject.c.h;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;longobject.c.h;;"-funroll-loops is missing. ";"";
python3.7;object.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;object.c;;"-funroll-loops is missing. ";"";
python3.7;getargs.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;getargs.c;;"-funroll-loops is missing. ";"";
python3.7;descrobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;descrobject.c;;"-funroll-loops is missing. ";"";
python3.7;stacklesseval.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;stacklesseval.c;;"-funroll-loops is missing. ";"";
python3.7;weakrefobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;weakrefobject.c;;"-funroll-loops is missing. ";"";
python3.7;typeobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;typeobject.c;;"-funroll-loops is missing. ";"";
python3.7;frameobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;frameobject.c;;"-funroll-loops is missing. ";"";
python3.7;modsupport.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;modsupport.c;;"-funroll-loops is missing. ";"";
python3.7;moduleobject.c;0.5;"-march=x86-64 is used but it should be replaced by a more architecture specific option or -march=native.";"GNU C99 14.2.1 20240805 -mtune=generic -march=x86-64 -g -O3 -std=c99 -fwrapv ";
python3.7;moduleobject.c;;"-funroll-loops is missing. ";"";
