loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
1465;libpython3.12.so.1.0;find_name_in_mro;2302;typeobject.c:225-231,typeobject.c:4679-4687,pycore_pystate.h:118-118;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
1387;libpython3.12.so.1.0;tuplerichcompare;2127;tupleobject.c:639-644;Single;0.03;0.01;0.01;0.01;0.01;0;0;1;;
15974;libtensorflow_framework.so.2;tensorflow::TensorShapeBase<tensorflow::TensorShape>::RemoveDimRange(int, int);12307;;Single;0.03;0.01;0;0;0;9.3975324630737;0;3;;
148;libtensorflow_framework.so.2;tensorflow::Tensor* std::__uninitialized_copy<false>::__uninit_copy<tensorflow::Tensor const*, tensorflow::Tensor*>(tensorflow::Tensor const*, tensorflow::Tensor const*, tensorflow::Tensor*);435;;Single;0.03;0.01;0;0.01;0.01;0.019163919612765;0.0035355337895453;2;;
2919;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytecodes.c:2812-2814,object.h:644-647;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
3943;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:86-86,gcmodule.c:333-333,pycore_gc.h:60-60;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
3942;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:322-323,pycore_gc.h:60-60;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
6658;libtensorflow_framework.so.2;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ScheduleReady(absl::lts_20230802::InlinedVector<tensorflow::SimplePropagatorState::TaggedNode, 8ul, std::allocator<tensorflow::SimplePropagatorState::TaggedNode> >*, tensorflow::SimplePropagatorState::TaggedNodeReadyQueue*);5243;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
9843;libtensorflow_framework.so.2;tensorflow::OpKernelContext::~OpKernelContext();8235;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
8484;libtensorflow_framework.so.2;tensorflow::data::BackgroundWorker::WorkerLoop();7016;;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
6778;libtensorflow_framework.so.2;tensorflow::SimplePropagatorState::SimplePropagatorState(tensorflow::ImmutableExecutorState const&, long, tensorflow::ImmutableExecutorState::FrameInfo const&, bool);5343;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
2930;libpython3.12.so.1.0;_PyEval_Vector;3125;ceval.c:1660-1661,object.h:644-647;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
1103;libpython3.12.so.1.0;dict_traverse;1522;dictobject.c:3544-3545;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
1045;libpython3.12.so.1.0;PyLong_FromSsize_t;1479;longobject.c:1195-1196;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
42836;libtensorflow_framework.so.2;nsync::nsync_cv_wait_with_deadline(nsync::nsync_cv_s_*, nsync::nsync_mu_s_*, timespec, nsync::nsync_note_s_*);58230;;Outermost;0.02;0;0;0;0;0;0;2;;
38048;libtensorflow_framework.so.2;tsl::Hash64(char const*, unsigned long, unsigned long);50229;;Single;0.02;0;0;0;0;0.0011760485358536;0;2;;
25524;libtensorflow_framework.so.2;tsl::BFCAllocator::FindChunkPtr(int, unsigned long, unsigned long, unsigned long);32688;;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
9849;libtensorflow_framework.so.2;tensorflow::OpKernelContext::allocate_temp(tensorflow::DataType, tensorflow::TensorShape const&, tensorflow::Tensor*, tsl::AllocatorAttributes, tsl::AllocationAttributes const&);8278;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
9616;libtensorflow_framework.so.2;std::__cxx11::list<std::shared_ptr<tensorflow::data::model::Node>, std::allocator<std::shared_ptr<tensorflow::data::model::Node> > >::remove(std::shared_ptr<tensorflow::data::model::Node> const&);7945;;Single;0.02;0;0;0;0;1.0198653936386;0;2;;
8744;libtensorflow_framework.so.2;tsl::gtl::FlatMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tensorflow::FunctionRecord*, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const;7266;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
8710;libtensorflow_framework.so.2;tensorflow::FunctionCallFrame::SetArgs(absl::lts_20230802::Span<tensorflow::Tensor const>);7240;;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
7509;libtensorflow_framework.so.2;absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*> > >::const_iterator absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*> > >::find<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const;5779;;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
5512;libtensorflow_framework.so.2;std::_Function_handler<void (absl::lts_20230802::Status const&), tensorflow::ProcessFunctionLibraryRuntime::RunMultiDeviceAsync(tensorflow::FunctionLibraryRuntime::Options const&, unsigned long, std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > >*, std::vector<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> >, std::allocator<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> > > >*, std::function<void (absl::lts_20230802::Status const&)>, std::function<absl::lts_20230802::Status (tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*)>) const::$_1>::_M_invoke(std::_Any_data const&, absl::lts_20230802::Status const&);4604;;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
3362;libpython3.12.so.1.0;take_gil;3491;ceval_gil.c:67-67,ceval_gil.c:76-76,ceval_gil.c:417-417,ceval_gil.c:483-487,pycore_pystate.h:19-19,pycore_pystate.h:59-59;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
1453;libpython3.12.so.1.0;subtype_traverse;2291;typeobject.c:1744-1744,typeobject.c:1755-1755,typeobject.c:1779-1780,typeobject.c:1785-1785,object.h:234-234;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
1447;libpython3.12.so.1.0;PyType_GetModuleByDef;2286;typeobject.c:4591-4593,typeobject.c:4599-4600;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
1403;libpython3.12.so.1.0;_PyTuple_ClearFreeList;2145;tupleobject.c:1204-1207;Innermost;0.02;0;0.01;0.01;0.01;0;0;1;;
1395;libpython3.12.so.1.0;_PyTuple_FromArray;2140;tupleobject.c:383-385,object.h:644-647;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
1022;libpython3.12.so.1.0;PyLong_AsSsize_t;1464;longobject.c:592-595;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
820;libpython3.12.so.1.0;PyFrame_GetBack;1245;pycore_frame.h:175-176,pycore_frame.h:182-183;Single;0.02;0;0.01;0.01;0.01;0;0;1;;
628;libpython3.12.so.1.0;intern_string_constants;734;unicodeobject.h:212-212,unicodeobject.h:248-248,unicodeobject.h:256-256,unicodeobject.h:262-263,codeobject.c:120-120,codeobject.c:124-125,codeobject.c:153-155,codeobject.c:162-166,codeobject.c:171-172,codeobject.c:176-179,codeobject.c:182-183,codeobject.c:187-189,codeobject.c:196-197,tupleobject.h:34-34,object.h:220-220,object.h:243-243,object.h:701-701,object.h:705-706;Outermost;0.02;0;0.01;0.01;0.01;0;0;1;;
2927;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytecodes.c:3124-3125,object.h:243-243;Single;0.01;0;0;0;0;0;0;1;;
2917;libpython3.12.so.1.0;_PyEval_EvalFrameDefault;3121;bytecodes.c:2941-2942,object.h:243-243;Single;0.01;0;0;0;0;0;0;1;;
875;libpython3.12.so.1.0;list_sort_impl;1375;object.h:220-220,listobject.c:2332-2332,listobject.c:2345-2348,listobject.c:2358-2366;Single;0.01;0;0;0;0;0;0;1;;
3958;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:488-491,pycore_gc.h:60-60;Innermost;0.01;0;0;0;0;0;0;1;;
3957;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:322-323,pycore_gc.h:60-60;Innermost;0.01;0;0;0;0;0;0;1;;
36008;libtensorflow_framework.so.2;tensorflow::BCastList<2>::BCastList(absl::lts_20230802::InlinedVector<long, 4ul, std::allocator<long> > const (&) [2], bool, bool);48170;;Outermost;0.01;0;0;0;0;0;0;1;;
35419;libtensorflow_framework.so.2;tensorflow::grappler::GraphMemory::InferFromTrace(tensorflow::StepStats const&);47846;;Innermost;0.01;0;0;0;0;0;0;1;;
3951;libpython3.12.so.1.0;gc_collect_main;4431;pycore_object.h:322-322,pycore_object.h:355-355,gcmodule.c:786-786,gcmodule.c:789-789,gcmodule.c:792-792,gcmodule.c:804-804,gcmodule.c:807-807,pycore_gc.h:60-60,object.h:220-220,object.h:382-382;InBetween;0.01;0;0;0;0;0;0;1;;
8612;libtensorflow_framework.so.2;tensorflow::InstantiateFunction(tensorflow::FunctionDef const&, tensorflow::AttrSlice, std::function<absl::lts_20230802::Status (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tensorflow::OpDef const**)>, tensorflow::InstantiationResult*);7217;;Innermost;0.01;0;0;0;0;0;0;1;;
3948;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:107-107,gcmodule.c:289-292,gcmodule.c:424-424,gcmodule.c:430-431,pycore_pystate.h:118-118,pycore_gc.h:59-68,pycore_gc.h:74-74,object.h:243-243;Innermost;0.01;0;0;0;0;0;0;1;;
3946;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:716-719;Innermost;0.01;0;0;0;0;0;0;1;;
15357;libtensorflow_framework.so.2;tsl::CancellationManager::StartCancelWithStatus(absl::lts_20230802::Status const&);11442;;Single;0.01;0;0;0;0;0;0;1;;
3945;libpython3.12.so.1.0;gc_collect_main;4431;gcmodule.c:92-92,gcmodule.c:586-587,gcmodule.c:621-621,gcmodule.c:631-636,pycore_gc.h:68-68,pycore_gc.h:74-74;Innermost;0.01;0;0;0;0;0;0;1;;
39277;libtensorflow_framework.so.2;propagateLiveness(mlir::Region&, (anonymous namespace)::LiveMap&);51993;;Innermost;0.01;0;0;0;0;0;0;1;;
